t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint,xi_x,xi_y,xi_ref_x,xi_ref_y,zmp_ref_x,zmp_ref_y,zmp_cmd_x,zmp_cmd_y,zmp_clamp,dcm_err,support,step,share_l,share_r,swing_tgt_x,swing_tgt_y,swing_tgt_z,ankle_roll_l,ankle_roll_r,push_fx,push_fy
2.8550,-0.00299,-0.02662,0.47910,1.00000,-0.00009,0.00075,0.00026,0.00431,-0.01935,0.32517,0.32501,0.00152,-0.00150,1,0.03472,0.00152,0.040953,-0.18994,0.0000,0.0000,-0.0012,0.8826,-0.0322,0.2606,-0.2997,0,0.04900,0.01900,0.0000,0.1483,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0078,5.5938,61.9714,0.0234,5.5496,62.3844,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.001237,-0.004378,61.9511,0.000161,-0.004530,62.3844,0.00279,0.11080,-0.44666,0.85279,-0.38364,-0.05022,0.00204,0.08798,-0.37887,0.71395,-0.33696,-0.08433,0.00488,-0.00013,0.00523,0.00008,0.02915,0.22092,0.11667,-0.41455,0.00306,0.05565,0.00046,-2.96430,0.42744,-1.82282,0.10688,0.14335,-0.01135,-0.00052,-0.00942,-0.00272,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004242,-0.001491,0.004187,-0.001505,0.004187,-0.048628,0.004352,-0.048585,0.000000,0.000057,2.000000,2.000000,1.000000,0.000000,0.004179,0.055012,0.038261,-0.052070,-0.086712,0.000000,0.000000
2.8600,-0.00286,-0.02589,0.47926,1.00000,-0.00011,0.00075,0.00026,0.00431,-0.01884,0.32517,0.32501,0.00151,-0.00019,1,0.03472,0.00151,0.040023,-0.18240,0.0000,0.0000,-0.0015,0.8981,-0.0340,0.2490,-0.2198,0,0.04900,0.01900,0.0000,0.1509,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0095,5.6924,61.9602,0.0218,5.6477,62.3881,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.002384,-0.004225,61.9401,0.001237,-0.004368,62.3881,0.00370,0.10806,-0.43309,0.83011,-0.38372,-0.04840,0.00204,0.08542,-0.37698,0.71143,-0.33622,-0.08185,0.00419,-0.00016,0.00462,-0.00004,0.02225,0.21852,0.08665,-0.40600,0.00712,0.05469,0.01656,-2.97014,0.48838,-1.74196,0.17575,0.13352,-0.00674,0.00065,-0.00507,-0.00200,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004244,-0.000182,0.004187,-0.000193,0.004187,-0.048628,0.004360,-0.048597,0.000000,0.000059,2.000000,2.000000,1.000000,0.000000,0.004181,0.055056,0.037640,-0.050221,-0.084332,0.000000,0.000000
2.8650,-0.00273,-0.02513,0.47941,1.00000,-0.00012,0.00073,0.00026,0.00431,-0.01832,0.32517,0.32501,0.00149,0.00116,1,0.03472,0.00149,0.039135,-0.17352,0.0000,0.0000,-0.0018,0.9143,-0.0355,0.2333,-0.1321,0,0.04900,0.01900,0.0000,0.1537,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0113,5.7951,61.9508,0.0203,5.7507,62.3889,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.003593,-0.004083,61.9309,0.002379,-0.004216,62.3889,0.00453,0.10523,-0.41983,0.80789,-0.38366,-0.04662,0.00205,0.08276,-0.37520,0.70912,-0.33557,-0.07928,0.00354,-0.00016,0.00403,-0.00012,0.01509,0.21556,0.05104,-0.39163,0.01121,0.05367,0.03382,-2.97506,0.55295,-1.65700,0.24823,0.12432,-0.00156,0.00169,-0.00029,-0.00098,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004247,0.001163,0.004187,0.001156,0.004187,-0.048628,0.004368,-0.048608,0.000000,0.000061,2.000000,2.000000,1.000000,0.000000,0.004182,0.055095,0.037081,-0.048402,-0.081854,0.000000,0.000000
2.8700,-0.00260,-0.02433,0.47956,1.00000,-0.00013,0.00071,0.00026,0.00431,-0.01777,0.32516,0.32501,0.00147,0.00254,1,0.03472,0.00147,0.038295,-0.16338,0.0000,0.0000,-0.0021,0.9312,-0.0367,0.2132,-0.0355,0,0.04900,0.01900,0.0000,0.1565,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0132,5.9022,61.9433,0.0190,5.8586,62.3870,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.004855,-0.003956,61.9238,0.003582,-0.004075,62.3870,0.00525,0.10233,-0.40701,0.78638,-0.38344,-0.04486,0.00209,0.07999,-0.37354,0.70706,-0.33502,-0.07659,0.00292,-0.00016,0.00345,-0.00017,0.00775,0.21196,0.00973,-0.37091,0.01519,0.05262,0.05214,-2.97887,0.62072,-1.56861,0.32383,0.11597,0.00416,0.00265,0.00482,0.00075,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004250,0.002546,0.004187,0.002543,0.004187,-0.048628,0.004376,-0.048619,0.000000,0.000063,2.000000,2.000000,1.000000,0.000000,0.004183,0.055129,0.036587,-0.046616,-0.079276,0.000000,0.000000
2.8750,-0.00248,-0.02351,0.47970,1.00000,-0.00013,0.00069,0.00026,0.00431,-0.01719,0.32516,0.32501,0.00143,0.00397,1,0.03472,0.00143,0.037510,-0.15206,0.0000,0.0000,-0.0024,0.9488,-0.0376,0.1882,0.0689,0,0.04900,0.01900,0.0000,0.1596,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0153,6.0136,61.9378,0.0178,5.9714,62.3818,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.006160,-0.003846,61.9186,0.004837,-0.003949,62.3818,0.00586,0.09935,-0.39476,0.76579,-0.38309,-0.04314,0.00214,0.07710,-0.37203,0.70525,-0.33457,-0.07381,0.00234,-0.00015,0.00290,-0.00019,0.00033,0.20762,-0.03727,-0.34330,0.01887,0.05152,0.07136,-2.98132,0.69109,-1.47768,0.40184,0.10869,0.01041,0.00355,0.01041,0.00223,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004253,0.003968,0.004187,0.003968,0.004187,-0.048628,0.004385,-0.048629,0.000000,0.000066,2.000000,2.000000,1.000000,0.000000,0.004184,0.055158,0.036162,-0.044863,-0.076594,0.000000,0.000000
2.8800,-0.00237,-0.02265,0.47982,1.00000,-0.00014,0.00066,0.00025,0.00430,-0.01660,0.32516,0.32501,0.00138,0.00543,1,0.03472,0.00138,0.036786,-0.13966,0.0000,0.0000,-0.0027,0.9671,-0.0381,0.1583,0.1813,0,0.04900,0.01900,0.0000,0.1627,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0173,6.1294,61.9342,0.0166,6.0890,62.3735,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.007487,-0.003758,61.9153,0.006133,-0.003841,62.3735,0.00637,0.09628,-0.38324,0.74639,-0.38260,-0.04146,0.00222,0.07411,-0.37067,0.70373,-0.33423,-0.07091,0.00181,-0.00014,0.00238,-0.00020,-0.00705,0.20245,-0.08975,-0.30833,0.02204,0.05039,0.09117,-2.98213,0.76303,-1.38552,0.48116,0.10271,0.01713,0.00440,0.01642,0.00352,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004256,0.005429,0.004187,0.005433,0.004187,-0.048628,0.004395,-0.048639,0.000000,0.000070,2.000000,2.000000,1.000000,0.000000,0.004185,0.055183,0.035809,-0.043144,-0.073805,0.000000,0.000000
2.8850,-0.00228,-0.02177,0.47995,1.00000,-0.00011,0.00063,0.00025,0.00430,-0.01598,0.32516,0.32501,0.00132,0.00694,1,0.03472,0.00132,0.036213,-0.09886,0.0000,0.0000,-0.0031,0.9861,-0.0384,0.1234,0.3020,0,0.04900,0.01900,0.7892,0.1720,-0.044177,0.037783,0.0000,0.0000,0.0000,5.2007,2.0621,11.8175,-0.0195,6.2498,61.9326,-0.1511,6.3308,61.3797,0.000000,0.000000,0.0000,-0.048999,-0.018998,11.8175,0.008813,-0.003697,61.9140,0.007683,-0.003870,61.3797,0.00621,0.09327,-0.37384,0.73007,-0.38043,-0.04184,0.00229,0.07091,-0.36936,0.70220,-0.33383,-0.06787,0.00131,-0.00011,0.00191,-0.00019,-0.01424,0.19635,-0.14725,-0.26558,0.02450,0.04924,0.11119,-2.98101,0.83512,-1.29382,0.56029,0.09833,0.02425,0.00525,0.02277,0.00466,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004259,0.006932,0.004187,0.006939,0.004187,-0.048628,0.004405,-0.048648,0.000000,0.000073,2.000000,2.000000,1.000000,0.000000,0.004186,0.055202,0.035532,-0.041461,-0.070906,0.000000,0.000000
2.8900,-0.00220,-0.02086,0.48008,1.00000,-0.00004,0.00059,0.00026,0.00431,-0.01533,0.32518,0.32501,0.00125,0.00849,1,0.03472,0.00125,0.035805,-0.07117,0.0000,0.0000,-0.0641,0.9824,-0.6637,-0.7867,0.3577,0,0.04900,0.01900,0.7173,0.1778,-0.043986,0.037789,0.0000,0.0000,0.0000,4.4008,1.1849,10.5907,-0.4061,6.2262,57.9694,-0.0896,6.4973,60.9131,0.000000,0.000000,0.0000,-0.048991,-0.018979,10.5907,0.012775,-0.009886,57.9515,0.008901,-0.003836,60.9131,0.00536,0.09033,-0.36706,0.71751,-0.37642,-0.04452,0.00236,0.06748,-0.36818,0.70079,-0.33342,-0.06455,0.00084,-0.00008,0.00149,-0.00016,-0.03384,0.06355,-0.18112,-0.13824,0.09475,-0.03714,0.07128,-2.50960,0.85708,-1.03852,0.72103,0.44815,0.03324,0.00667,0.03385,0.00632,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004936,0.008737,0.004187,0.008486,0.004187,-0.048628,0.006436,-0.047876,0.000000,0.000791,2.000000,2.000000,1.000000,0.000000,0.004186,0.055216,0.035332,-0.041839,-0.067872,0.000000,0.000000
2.8950,-0.00213,-0.01991,0.48020,1.00000,0.00004,0.00055,0.00027,0.00434,-0.01465,0.32523,0.32501,0.00118,0.01008,1,0.03473,0.00118,0.035508,-0.05238,0.0000,0.0000,-0.1078,0.9888,-0.8798,-1.2603,0.4357,0,0.04900,0.01900,0.7692,0.1793,-0.043881,0.037797,0.0000,0.0000,0.0000,3.1552,0.9780,7.1590,-0.6830,6.2673,56.5997,-0.4259,6.2033,57.7930,0.000000,0.000000,0.0000,-0.048985,-0.018972,7.1590,0.014175,-0.013068,56.5814,0.012803,-0.009651,57.7930,0.00410,0.08738,-0.36233,0.70803,-0.37147,-0.04850,0.00243,0.06385,-0.36728,0.69983,-0.33312,-0.06083,0.00043,-0.00003,0.00113,-0.00013,-0.04436,-0.01994,-0.19895,-0.02057,0.13623,-0.09049,0.04108,-2.28107,0.81249,-0.97084,0.75526,0.62368,0.03733,0.00742,0.03894,0.00715,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005427,0.010482,0.004187,0.010077,0.004187,-0.048628,0.007908,-0.047412,0.000000,0.001305,2.000000,2.000000,1.000000,0.000000,0.004186,0.055225,0.035211,-0.044522,-0.064548,0.000000,0.000000
2.9000,-0.00208,-0.01893,0.48029,1.00000,0.00013,0.00050,0.00028,0.00437,-0.01394,0.32528,0.32501,0.00109,0.01171,1,0.03473,0.00109,0.035292,-0.03767,0.0000,0.0000,-0.1334,1.0031,-0.8576,-1.4209,0.5238,0,0.04900,0.01900,0.8591,0.1814,-0.043830,0.037798,0.0000,0.0000,0.0000,2.1457,0.8075,4.4481,-0.8453,6.3577,56.7400,-0.6851,6.1534,56.8976,0.000000,0.000000,0.0000,-0.048983,-0.018973,4.4481,0.014329,-0.013734,56.7196,0.014151,-0.012652,56.8976,0.00266,0.08433,-0.35926,0.70119,-0.36613,-0.05275,0.00251,0.06008,-0.36671,0.69942,-0.33302,-0.05677,0.00009,0.00002,0.00084,-0.00008,-0.05004,-0.06057,-0.22688,0.07799,0.15568,-0.11782,0.02711,-2.22023,0.77013,-0.97934,0.74671,0.67082,0.04001,0.00787,0.04164,0.00764,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005721,0.012195,0.004187,0.011712,0.004187,-0.048628,0.008791,-0.047178,0.000000,0.001609,2.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.035171,-0.048503,-0.060834,0.000000,0.000000
2.9050,-0.00205,-0.01792,0.48037,1.00000,0.00021,0.00045,0.00029,0.00441,-0.01321,0.32532,0.32501,0.00100,0.01336,1,0.03474,0.00100,0.035136,-0.02752,0.0000,0.0000,-0.1471,0.9464,-0.7522,-1.4273,0.6141,0,0.04900,0.01900,0.8080,0.1849,-0.043869,0.064368,0.0000,0.0000,0.0000,1.6145,-0.0998,3.3371,-0.9325,5.9980,57.4086,-0.8509,6.2809,57.1344,0.000000,0.000000,0.0000,-0.048993,0.007602,3.3371,0.010203,-0.010039,57.3862,0.014319,-0.013384,57.1344,0.00117,0.08111,-0.35757,0.69653,-0.36054,-0.05613,0.00258,0.05619,-0.36640,0.69945,-0.33311,-0.05256,-0.00020,0.00008,0.00061,-0.00002,-0.03861,-0.06390,-0.16518,0.13387,0.16325,-0.10775,-0.02146,-2.26898,0.52111,-1.23601,0.50447,0.48843,0.02755,0.00643,0.03007,0.00628,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005886,0.013845,0.004187,0.013356,0.004187,-0.046031,0.009286,-0.044564,0.000000,0.001769,0.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.034377,-0.052746,-0.056771,0.000000,0.000000
2.9100,-0.00202,-0.01687,0.48043,1.00000,0.00029,0.00041,0.00029,0.00445,-0.01245,0.32536,0.32501,0.00090,0.01497,1,0.03474,0.00090,0.035019,-0.02087,0.0000,0.0000,-0.1562,0.8909,-0.6463,-1.4044,0.6209,0,0.04900,0.01900,0.8368,0.1803,-0.043856,0.074140,0.0000,0.0000,0.0000,1.2494,-0.2032,2.5216,-0.9900,5.6465,58.0794,-1.0056,6.1531,57.6307,0.000000,0.000000,0.0000,-0.048996,0.017381,2.5216,0.008029,-0.005823,58.0552,0.010369,-0.010118,57.6307,-0.00037,0.07772,-0.35682,0.69344,-0.35494,-0.05863,0.00262,0.05224,-0.36629,0.69983,-0.33341,-0.04841,-0.00043,0.00015,0.00042,0.00004,-0.03184,-0.04835,-0.14190,0.18168,0.16717,-0.08301,-0.05136,-2.36121,0.38720,-1.38391,0.37334,0.26295,0.02150,0.00568,0.02390,0.00552,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.006001,0.015463,0.004187,0.014974,0.004187,-0.043435,0.009629,-0.041969,0.000000,0.001879,0.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.034377,-0.056128,-0.052562,0.000000,0.000000
2.9150,-0.00200,-0.01579,0.48047,1.00000,0.00036,0.00036,0.00030,0.00450,-0.01167,0.32539,0.32501,0.00081,0.01656,1,0.03474,0.00081,0.034929,-0.01632,0.0000,0.0000,-0.1590,0.8347,-0.5216,-1.3196,0.5885,0,0.04900,0.01900,0.9200,0.1723,-0.043844,0.075755,0.0000,0.0000,0.0000,1.0129,-0.0892,1.8425,-1.0080,5.2902,58.8696,-1.0622,5.9271,58.2655,0.000000,0.000000,0.0000,-0.048996,0.019004,1.8425,0.006223,-0.001455,58.8448,0.008201,-0.006135,58.2655,-0.00194,0.07418,-0.35674,0.69148,-0.34950,-0.06035,0.00263,0.04825,-0.36633,0.70046,-0.33386,-0.04445,-0.00062,0.00022,0.00027,0.00010,-0.02636,-0.03150,-0.12622,0.21477,0.16461,-0.05922,-0.07213,-2.46812,0.28630,-1.51166,0.26622,0.01899,0.01651,0.00497,0.01851,0.00482,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.006046,0.017069,0.004187,0.016565,0.004187,-0.040839,0.009765,-0.039326,0.000000,0.001927,0.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.034377,-0.058634,-0.048413,0.000000,0.000000
2.9200,-0.00198,-0.01468,0.48051,1.00000,0.00042,0.00032,0.00030,0.00454,-0.01087,0.32541,0.32501,0.00072,0.01813,1,0.03475,0.00072,0.034857,-0.01309,0.0000,0.0000,-0.1583,0.7772,-0.4065,-1.2090,0.5300,0,0.04900,0.01900,1.0210,0.1629,-0.043845,0.075747,0.0000,0.0000,0.0000,0.8247,0.0044,1.3465,-1.0032,4.9261,59.5994,-1.0686,5.6632,58.9900,0.000000,0.000000,0.0000,-0.048997,0.019003,1.3465,0.004825,0.002766,59.5755,0.006372,-0.001923,58.9900,-0.00351,0.07052,-0.35711,0.69035,-0.34432,-0.06145,0.00264,0.04423,-0.36648,0.70128,-0.33443,-0.04075,-0.00077,0.00029,0.00015,0.00016,-0.02209,-0.01968,-0.11625,0.23759,0.15836,-0.03916,-0.08591,-2.56811,0.21329,-1.61452,0.18383,-0.22504,0.01256,0.00434,0.01413,0.00420,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.006052,0.018668,0.004187,0.018128,0.004187,-0.038242,0.009782,-0.036620,0.000000,0.001942,0.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.034377,-0.060352,-0.044451,0.000000,0.000000
2.9250,-0.00197,-0.01354,0.48053,1.00000,0.00047,0.00029,0.00030,0.00458,-0.01005,0.32542,0.32501,0.00084,0.01966,1,0.03475,0.00084,0.034799,-0.01060,0.0000,0.0000,-0.1554,0.7187,-0.3100,-1.0921,0.4586,0,0.04900,0.01900,1.1064,0.1527,-0.043854,0.075739,0.0000,0.0000,0.0000,0.6642,0.0374,1.0023,-0.9851,4.5552,60.2107,-1.0481,5.3615,59.6517,0.000000,0.000000,0.0000,-0.048998,0.019002,1.0023,0.003788,0.006767,60.1895,0.004937,0.002215,59.6517,-0.00505,0.06676,-0.35780,0.68982,-0.33942,-0.06205,0.00262,0.04019,-0.36670,0.70219,-0.33507,-0.03734,-0.00089,0.00035,0.00005,0.00022,-0.01875,-0.01448,-0.11091,0.25290,0.15008,-0.02325,-0.09424,-2.65413,0.16292,-1.69377,0.12337,-0.46174,0.00953,0.00380,0.01071,0.00366,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.006034,0.020258,0.004187,0.019662,0.004187,-0.035646,0.009728,-0.033857,0.000000,0.001941,0.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.034377,-0.061450,-0.040749,0.000000,0.000000
2.9300,-0.00196,-0.01238,0.48055,1.00000,0.00052,0.00026,0.00031,0.00462,-0.00920,0.32543,0.32501,0.00094,0.02117,1,0.03475,0.00094,0.034763,-0.00455,0.0000,0.0000,-0.1511,0.6604,-0.2353,-0.9809,0.3854,0,0.04900,0.01900,1.1153,0.1420,-0.043869,0.075730,0.0000,0.0000,0.0000,0.5360,0.0254,0.8021,-0.9577,4.1853,60.6845,-1.0134,5.0288,60.2023,0.000000,0.000000,0.0000,-0.048999,0.019001,0.8021,0.003066,0.010586,60.6672,0.003859,0.006188,60.2023,-0.00633,0.06293,-0.35878,0.68996,-0.33523,-0.06229,0.00259,0.03613,-0.36694,0.70309,-0.33573,-0.03422,-0.00100,0.00042,-0.00002,0.00028,-0.01557,-0.01249,-0.11070,0.26208,0.14125,-0.01049,-0.09787,-2.72862,0.13193,-1.75081,0.08251,-0.69060,0.00724,0.00336,0.00820,0.00321,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005999,0.021823,0.004187,0.021166,0.004187,-0.033049,0.009624,-0.031080,0.000000,0.001928,0.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.034377,-0.062051,-0.037338,0.000000,0.000000
2.9350,-0.00195,-0.01120,0.48057,1.00000,0.00056,0.00025,0.00033,0.00465,-0.00834,0.32544,0.32501,0.00104,0.02264,1,0.03475,0.00104,0.034759,0.00163,0.0000,0.0000,-0.1408,0.5932,-0.2675,-0.9397,0.2603,0,0.04900,0.01900,0.4938,0.1331,0.050941,0.075154,0.0000,0.0000,0.0000,-0.8894,-0.2994,3.1680,-0.8922,3.7599,60.4801,-1.0065,4.7062,60.2642,0.000000,0.000000,0.0000,0.045831,0.019000,3.1680,0.002816,0.013149,60.4679,0.003112,0.010062,60.2642,-0.00719,0.05901,-0.35999,0.69100,-0.33258,-0.06171,0.00251,0.03203,-0.36717,0.70391,-0.33635,-0.03134,-0.00113,0.00049,-0.00005,0.00033,-0.01004,-0.05723,-0.12209,0.27272,0.11026,-0.00293,-0.08602,-2.69162,0.13063,-1.75465,0.07339,-0.83443,0.00465,0.00308,0.00826,0.00277,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005897,0.023461,0.004187,0.022640,0.004187,-0.030453,0.009317,-0.027991,0.000000,0.001897,0.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.034377,-0.062288,-0.034220,0.000000,0.000000
2.9400,-0.00195,-0.00999,0.48059,1.00000,0.00061,0.00024,0.00036,0.00468,-0.00745,0.32545,0.32501,0.00113,0.02408,1,0.03475,0.00113,0.034778,0.00548,0.0000,0.0000,-0.1200,0.5388,-0.3133,-0.9783,0.1017,0,0.04900,0.01900,0.4064,0.1205,0.052328,0.075076,0.0000,0.0000,0.0000,-0.7410,-0.0296,3.0413,-0.7607,3.4150,60.1900,-0.9311,4.2381,60.0225,0.000000,0.000000,0.0000,0.047234,0.019000,3.0413,0.002726,0.016207,60.1830,0.002826,0.012733,60.0225,-0.00777,0.05496,-0.36133,0.69274,-0.33133,-0.06018,0.00242,0.02790,-0.36741,0.70466,-0.33692,-0.02865,-0.00126,0.00056,-0.00005,0.00037,-0.00446,-0.05792,-0.14908,0.27482,0.06069,0.02884,-0.06755,-2.70737,0.15706,-1.73411,0.08012,-1.00581,0.00239,0.00284,0.00879,0.00234,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005678,0.024933,0.004187,0.024083,0.004187,-0.027857,0.008660,-0.025305,0.000000,0.001717,0.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.034377,-0.061709,-0.031342,0.000000,0.000000
2.9450,-0.00194,-0.00877,0.48060,1.00000,0.00065,0.00024,0.00040,0.00471,-0.00656,0.32546,0.32501,0.00122,0.02549,1,0.03476,0.00122,0.034813,0.00790,0.0000,0.0000,-0.1036,0.4851,-0.3114,-0.9639,-0.0090,0,0.04900,0.01900,0.3818,0.1101,0.049842,0.075048,0.0000,0.0000,0.0000,-0.5405,-0.0163,2.3607,-0.6564,3.0743,60.2024,-0.7805,3.8772,59.8927,0.000000,0.000000,0.0000,0.044760,0.018999,2.3607,0.002452,0.019002,60.2004,0.002715,0.015808,59.8927,-0.00813,0.05081,-0.36273,0.69494,-0.33111,-0.05796,0.00233,0.02372,-0.36767,0.70539,-0.33746,-0.02614,-0.00140,0.00063,-0.00004,0.00040,0.00124,-0.05544,-0.16776,0.27510,0.02490,0.04765,-0.05596,-2.70357,0.16970,-1.73741,0.07399,-1.16384,0.00081,0.00264,0.00817,0.00187,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005504,0.026371,0.004187,0.025493,0.004187,-0.025260,0.008138,-0.022626,0.000000,0.001583,0.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.034377,-0.060176,-0.028651,0.000000,0.000000
2.9500,-0.00194,-0.00751,0.48061,1.00000,0.00068,0.00024,0.00044,0.00473,-0.00564,0.32547,0.32501,0.00130,0.02687,1,0.03476,0.00130,0.034860,0.01042,0.0000,0.0000,-0.0909,0.4310,-0.2978,-0.8964,-0.0918,0,0.04900,0.01900,0.3358,0.0994,0.044963,0.075053,0.0000,0.0000,0.0000,-0.3794,0.0531,1.9020,-0.5764,2.7314,60.2885,-0.6381,3.5252,60.0943,0.000000,0.000000,0.0000,0.039892,0.018999,1.9020,0.002463,0.019002,60.2911,0.002397,0.018548,60.0943,-0.00837,0.04654,-0.36420,0.69751,-0.33163,-0.05540,0.00223,0.01945,-0.36795,0.70609,-0.33796,-0.02366,-0.00153,0.00069,-0.00001,0.00042,0.01291,-0.04104,-0.18937,0.27301,0.00155,0.03265,-0.05458,-2.47647,0.19383,-1.72918,0.08252,-1.15285,0.00286,0.00285,0.00715,0.00139,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005371,0.027785,0.004187,0.026871,0.004187,-0.022664,0.007739,-0.019921,0.000000,0.001496,0.000000,2.000000,1.000000,0.000000,0.004187,0.055228,0.034377,-0.057957,-0.026140,0.000000,0.000000
