t_s,phase,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,imu_temp,power_v,power_a,foot0,foot1,foot2,foot3,FR_hip_cmd,FR_hip_q,FR_hip_dq,FR_hip_tau,FR_thigh_cmd,FR_thigh_q,FR_thigh_dq,FR_thigh_tau,FR_calf_cmd,FR_calf_q,FR_calf_dq,FR_calf_tau,FL_hip_cmd,FL_hip_q,FL_hip_dq,FL_hip_tau,FL_thigh_cmd,FL_thigh_q,FL_thigh_dq,FL_thigh_tau,FL_calf_cmd,FL_calf_q,FL_calf_dq,FL_calf_tau,RR_hip_cmd,RR_hip_q,RR_hip_dq,RR_hip_tau,RR_thigh_cmd,RR_thigh_q,RR_thigh_dq,RR_thigh_tau,RR_calf_cmd,RR_calf_q,RR_calf_dq,RR_calf_tau,RL_hip_cmd,RL_hip_q,RL_hip_dq,RL_hip_tau,RL_thigh_cmd,RL_thigh_q,RL_thigh_dq,RL_thigh_tau,RL_calf_cmd,RL_calf_q,RL_calf_dq,RL_calf_tau
9.6640,C,-0.01331,-0.00076,-2.13429,-0.13635,-0.04900,0.15127,0.69432,-0.21787,7.04494,-0.482616,0.003543,-0.005645,0.875807,79,30.845,2.017,101,15,37,17,0.00000,0.00308,0.00775,-0.2474,0.54977,0.54955,0.05813,0.1732,-1.20892,-1.20927,0.05864,4.2674,0.00000,-0.00369,-0.03100,0.6679,0.62310,0.61964,0.09689,2.4986,-1.21284,-1.21195,0.01820,3.0346,0.00000,0.00244,-0.04263,1.5585,0.65699,0.65322,0.03876,2.7707,-1.20929,-1.21002,0.01011,5.1208,0.00000,-0.00147,0.01550,-2.0038,0.58733,0.58388,0.01163,3.0181,-1.21272,-1.21299,-0.06875,5.6898
9.6660,C,-0.01353,-0.00090,-2.13397,-0.14061,-0.04581,0.15446,0.69432,-0.21787,7.04494,-0.482754,0.003658,-0.005708,0.875730,79,30.845,2.017,101,15,37,17,0.00000,0.00305,0.00000,-0.1732,0.54989,0.54973,0.06976,0.1484,-1.20894,-1.20920,0.03437,4.1251,0.00000,-0.00372,0.03876,0.7421,0.62321,0.61973,0.09301,2.7707,-1.21284,-1.21197,-0.01213,3.0346,0.00000,0.00244,-0.03488,1.6080,0.65710,0.65325,-0.05038,2.7459,-1.20927,-1.21002,0.00404,5.0734,0.00000,-0.00147,-0.05426,-2.1522,0.58745,0.58397,0.06201,3.2902,-1.21273,-1.21312,-0.10110,5.8795
9.6680,C,-0.01373,-0.00101,-2.13366,-0.11931,-0.03302,0.14381,0.75537,-0.20111,7.24964,-0.482886,0.003757,-0.005768,0.875656,79,30.845,2.017,101,15,37,17,0.00000,0.00302,-0.00775,-0.1237,0.55001,0.54979,0.03100,0.2226,-1.20896,-1.20916,0.04246,4.1251,0.00000,-0.00378,-0.06201,0.5937,0.62333,0.61980,0.08914,2.7459,-1.21283,-1.21198,-0.03033,3.0346,0.00000,0.00244,-0.02713,1.6080,0.65720,0.65331,0.02713,3.0675,-1.20925,-1.21002,0.00000,5.0260,0.00000,-0.00147,-0.03876,-2.1275,0.58757,0.58400,0.06201,3.1912,-1.21273,-1.21320,-0.08088,6.0217
9.6700,C,-0.01395,-0.00110,-2.13337,-0.13103,-0.01491,0.15233,0.75537,-0.20111,7.24964,-0.483016,0.003850,-0.005844,0.875584,79,30.837,2.119,101,15,37,17,0.00000,0.00299,0.05813,0.0000,0.55014,0.54995,0.09689,0.1484,-1.20897,-1.20909,0.02022,4.0777,0.00000,-0.00378,-0.03876,0.7421,0.62344,0.61980,-0.03876,2.7459,-1.21283,-1.21198,-0.00202,3.1294,0.00000,0.00235,-0.08914,1.6822,0.65731,0.65337,-0.01550,2.8449,-1.20924,-1.21002,0.00809,5.0734,0.00000,-0.00144,-0.03488,-2.2264,0.58768,0.58397,-0.04263,3.3644,-1.21274,-1.21344,-0.11121,6.2588
9.6720,C,-0.01417,-0.00118,-2.13305,-0.13316,-0.02344,0.14594,0.75537,-0.20111,7.24964,-0.483154,0.003942,-0.005918,0.875507,79,30.837,2.188,101,15,37,17,0.00000,0.00296,0.06201,0.0247,0.55026,0.55001,0.01163,0.0495,-1.20899,-1.20908,0.03640,4.2674,0.00000,-0.00384,-0.03876,0.8411,0.62355,0.61986,0.03876,2.8696,-1.21282,-1.21200,-0.01213,3.1294,0.00000,0.00235,-0.05038,1.6822,0.65741,0.65346,0.11627,2.8696,-1.20922,-1.21002,0.01213,5.1208,0.00000,-0.00138,0.00775,-2.2512,0.58780,0.58400,-0.00775,3.4386,-1.21275,-1.21352,-0.07886,6.2588
9.6740,C,-0.01440,-0.00124,-2.13273,-0.12783,0.00213,0.15340,0.84874,-0.08619,7.63152,-0.483295,0.004023,-0.006005,0.875428,79,30.837,2.153,101,15,37,17,0.00000,0.00284,-0.12014,-0.1237,0.55038,0.55013,0.08526,0.0742,-1.20901,-1.20909,0.00809,4.2674,0.00000,-0.00387,0.05038,0.7421,0.62366,0.61983,-0.04263,2.8696,-1.21282,-1.21203,-0.03235,3.1294,0.00000,0.00229,-0.08914,1.7069,0.65752,0.65349,-0.06976,3.1665,-1.20920,-1.21001,0.03842,5.1208,0.00000,-0.00138,0.00775,-2.2512,0.58792,0.58406,0.05813,3.5623,-1.21275,-1.21364,-0.07481,6.4484
9.6760,C,-0.01461,-0.00127,-2.13242,-0.11185,0.00320,0.14488,0.84874,-0.08619,7.63152,-0.483430,0.004086,-0.006088,0.875352,79,30.837,2.290,101,15,37,18,0.00000,0.00290,0.02713,-0.0742,0.55051,0.55031,0.00775,0.1237,-1.20903,-1.20909,0.01011,4.2199,0.00000,-0.00393,-0.01550,0.8658,0.62377,0.61989,0.02325,3.0181,-1.21281,-1.21208,-0.05662,3.3191,0.00000,0.00226,-0.04651,1.8801,0.65762,0.65358,-0.00388,2.9439,-1.20918,-1.21001,-0.01820,5.1208,0.00000,-0.00132,0.01550,-2.3254,0.58803,0.58406,0.01550,3.4634,-1.21276,-1.21378,-0.10514,6.5907
9.6780,C,-0.01485,-0.00128,-2.13209,-0.14061,0.02131,0.16085,1.03070,-0.19273,8.21929,-0.483573,0.004149,-0.006190,0.875273,79,30.837,2.324,101,15,38,18,0.00000,0.00287,0.00000,0.0000,0.55063,0.55043,0.05813,0.1732,-1.20905,-1.20909,0.02022,4.2199,0.00000,-0.00396,0.03488,0.8658,0.62388,0.61998,0.08139,3.1418,-1.21281,-1.21211,-0.03842,3.4139,0.00000,0.00220,-0.04651,2.0285,0.65773,0.65364,0.02325,3.1665,-1.20917,-1.21002,0.02224,5.1208,0.00000,-0.00129,0.04651,-2.3996,0.58815,0.58412,0.03488,3.5623,-1.21277,-1.21391,-0.09706,6.6855
9.6800,C,-0.01505,-0.00127,-2.13176,-0.11292,0.03409,0.14701,1.03070,-0.19273,8.21929,-0.483715,0.004196,-0.006277,0.875193,79,30.828,2.324,101,15,38,18,0.00000,0.00287,0.02325,0.0000,0.55075,0.55055,0.06201,0.0495,-1.20906,-1.20912,-0.00809,4.2674,0.00000,-0.00393,0.00000,0.8411,0.62399,0.62001,0.09301,3.2655,-1.21280,-1.21217,-0.01820,3.4613,0.00000,0.00220,0.00000,1.9048,0.65783,0.65370,0.07751,3.1418,-1.20915,-1.21001,0.04853,5.2157,0.00000,-0.00129,0.07363,-2.3254,0.58827,0.58412,0.02713,3.7850,-1.21277,-1.21401,-0.07481,6.7804
9.6820,C,-0.01526,-0.00127,-2.13146,-0.12037,0.02876,0.14594,1.03070,-0.19273,8.21929,-0.483847,0.004247,-0.006368,0.875119,79,30.828,2.393,101,15,38,18,0.00000,0.00287,0.01163,-0.0495,0.55087,0.55070,0.11627,0.1484,-1.20908,-1.20914,-0.02629,4.3148,0.00000,-0.00396,0.02713,0.9401,0.62411,0.61998,0.02325,3.3644,-1.21279,-1.21225,-0.08088,3.6510,0.00000,0.00208,-0.06588,2.0780,0.65794,0.65373,-0.02325,3.1665,-1.20913,-1.21004,-0.01011,5.3105,0.00000,-0.00126,0.02713,-2.4986,0.58839,0.58409,-0.06201,3.8839,-1.21278,-1.21408,-0.04044,6.8752
9.6840,C,-0.01544,-0.00126,-2.13115,-0.10759,0.03622,0.14807,0.99838,-0.33279,8.79151,-0.483982,0.004286,-0.006451,0.875044,79,30.828,2.427,101,15,38,19,0.00000,0.00284,-0.01163,-0.0495,0.55100,0.55079,0.08914,0.1484,-1.20910,-1.20914,-0.00404,4.3148,0.00000,-0.00399,0.02713,0.8906,0.62422,0.62001,0.00775,3.2655,-1.21279,-1.21233,-0.07481,3.8406,0.00000,0.00205,-0.06976,1.9048,0.65804,0.65385,0.03876,3.2407,-1.20911,-1.21002,0.03235,5.2631,0.00000,-0.00126,-0.02713,-2.4491,0.58850,0.58418,0.03876,3.8839,-1.21278,-1.21437,-0.09301,7.1123
9.6860,C,-0.01564,-0.00120,-2.13085,-0.11292,0.05007,0.14594,0.99838,-0.33279,8.79151,-0.484114,0.004309,-0.006551,0.874970,79,30.819,2.495,101,15,40,19,0.00000,0.00281,-0.01938,0.0742,0.55112,0.55100,0.08139,0.0742,-1.20912,-1.20914,0.01820,4.2199,0.00000,-0.00402,-0.01938,0.8906,0.62433,0.62010,0.06976,3.3891,-1.21278,-1.21241,-0.06066,3.8406,0.00000,0.00199,-0.03100,2.3254,0.65815,0.65385,0.03876,3.2407,-1.20910,-1.21002,0.02426,5.4527,0.00000,-0.00120,-0.04263,-2.4986,0.58862,0.58418,-0.02325,4.0076,-1.21279,-1.21453,-0.08492,7.3967
9.6880,C,-0.01583,-0.00118,-2.13055,-0.11611,0.03941,0.13422,0.95768,-0.32322,9.49301,-0.484243,0.004348,-0.006641,0.874897,79,30.828,2.529,101,15,40,20,0.00000,0.00275,-0.03488,0.2474,0.55124,0.55104,0.00388,0.1484,-1.20913,-1.20916,0.00000,4.1251,0.00000,-0.00405,-0.01550,0.9895,0.62444,0.62013,0.05426,3.4634,-1.21278,-1.21247,-0.07684,3.8880,0.00000,0.00199,0.01550,2.1028,0.65825,0.65391,0.00388,3.3397,-1.20908,-1.21006,-0.01213,5.3105,0.00000,-0.00117,0.03876,-2.5480,0.58874,0.58424,0.05813,4.3045,-1.21279,-1.21467,-0.14761,7.5864
9.6900,C,-0.01605,-0.00116,-2.13025,-0.12251,0.04048,0.15233,0.95768,-0.32322,9.49301,-0.484377,0.004394,-0.006739,0.874822,79,30.819,2.598,101,15,40,20,0.00000,0.00260,-0.07751,0.3711,0.55136,0.55113,-0.01163,0.0495,-1.20915,-1.20919,0.00404,4.3148,0.00000,-0.00399,0.09689,0.8658,0.62455,0.62013,-0.01163,3.5623,-1.21277,-1.21254,-0.06066,4.0303,0.00000,0.00196,0.03876,2.2512,0.65836,0.65397,0.04651,3.5623,-1.20906,-1.21004,-0.01618,5.3105,0.00000,-0.00117,-0.00388,-2.4986,0.58886,0.58427,0.08139,4.2302,-1.21280,-1.21475,-0.06673,7.6338
9.6920,C,-0.01630,-0.00110,-2.12993,-0.13422,0.04048,0.14807,0.95768,-0.32322,9.49301,-0.484513,0.004433,-0.006864,0.874746,79,30.828,2.666,101,15,40,20,0.00000,0.00251,-0.06976,0.4206,0.55149,0.55128,0.10851,0.1484,-1.20917,-1.20920,0.01213,4.2674,0.00000,-0.00405,0.04263,0.9895,0.62466,0.62022,0.09301,3.5871,-1.21276,-1.21269,-0.06875,4.2674,0.00000,0.00186,-0.05038,2.0285,0.65846,0.65403,0.06976,3.3891,-1.20904,-1.21006,-0.02224,5.2631,0.00000,-0.00117,-0.00775,-2.4986,0.58897,0.58427,0.03100,4.4034,-1.21281,-1.21503,-0.09099,7.9657
9.6940,C,-0.01656,-0.00106,-2.12961,-0.14807,0.04048,0.15659,0.86670,-0.12809,10.04846,-0.484655,0.004477,-0.006988,0.874666,79,30.810,2.666,101,15,40,20,0.00000,0.00251,0.02713,0.5442,0.55161,0.55143,0.04651,0.0247,-1.20919,-1.20925,-0.02022,4.2674,0.00000,-0.00405,0.04651,0.9648,0.62477,0.62028,0.06976,3.6613,-1.21276,-1.21281,-0.07481,4.4096,0.00000,0.00186,-0.03876,2.1028,0.65857,0.65412,0.05426,3.4386,-1.20902,-1.21004,0.03033,5.5001,0.00000,-0.00105,0.07751,-2.6717,0.58909,0.58437,0.07363,4.5024,-1.21281,-1.21519,-0.08695,8.1080
9.6960,C,-0.01685,-0.00103,-2.12930,-0.14381,0.03728,0.15127,0.86670,-0.12809,10.04846,-0.484790,0.004533,-0.007117,0.874590,79,30.810,2.769,101,16,41,20,0.00000,0.00245,-0.03876,0.5195,0.55173,0.55155,0.10076,0.0247,-1.20920,-1.20927,0.00809,4.3148,0.00000,-0.00405,0.00388,0.9648,0.62488,0.62031,0.00000,3.6365,-1.21275,-1.21288,-0.06470,4.5044,0.00000,0.00183,-0.04263,2.2017,0.65867,0.65412,0.02713,3.6860,-1.20901,-1.21007,-0.02426,5.4053,0.00000,-0.00108,-0.05813,-2.6717,0.58921,0.58437,0.03100,4.5024,-1.21282,-1.21532,-0.08088,8.2502
9.6980,C,-0.01712,-0.00102,-2.12900,-0.15766,0.02663,0.14381,0.93613,-0.23343,10.58477,-0.484922,0.004597,-0.007239,0.874515,79,30.810,2.769,101,16,41,20,0.00000,0.00241,0.00775,0.4700,0.55186,0.55164,0.03876,0.0742,-1.20922,-1.20931,0.00202,4.2199,0.00000,-0.00405,0.08526,1.0885,0.62500,0.62037,0.03488,3.7602,-1.21275,-1.21298,-0.06673,4.5044,0.00000,0.00180,-0.07751,2.1522,0.65878,0.65425,0.06201,3.4386,-1.20899,-1.21004,0.03640,5.4053,0.00000,-0.00102,0.04263,-2.6470,0.58932,0.58443,0.01550,4.5024,-1.21282,-1.21546,-0.10717,8.2976
9.7000,C,-0.01742,-0.00101,-2.12869,-0.15233,0.02450,0.13742,0.93613,-0.23343,10.58477,-0.485055,0.004666,-0.007371,0.874440,79,30.810,2.803,101,16,41,20,0.00000,0.00235,-0.04263,0.6432,0.55198,0.55176,0.10851,0.1484,-1.20924,-1.20931,0.04246,4.3148,0.00000,-0.00408,0.02713,1.0390,0.62511,0.62046,0.07363,3.8097,-1.21274,-1.21318,-0.05864,4.8363,0.00000,0.00180,-0.02713,2.2264,0.65888,0.65425,0.02713,3.7602,-1.20897,-1.21006,0.00202,5.5001,0.00000,-0.00099,0.00000,-2.7707,0.58944,0.58449,-0.04263,4.5271,-1.21283,-1.21573,-0.11121,8.4873
9.7020,C,-0.01770,-0.00098,-2.12840,-0.17364,0.03728,0.13316,0.93613,-0.23343,10.58477,-0.485181,0.004722,-0.007501,0.874369,79,30.810,2.837,101,16,41,20,0.00000,0.00229,-0.01550,0.6679,0.55210,0.55188,0.01550,0.2226,-1.20926,-1.20936,-0.01820,4.2199,0.00000,-0.00411,0.00775,0.9895,0.62522,0.62058,0.05426,3.7850,-1.21273,-1.21331,-0.11323,4.8363,0.00000,0.00180,-0.01550,2.1028,0.65899,0.65440,0.01550,3.6613,-1.20895,-1.21006,0.00202,5.5001,0.00000,-0.00096,0.00000,-2.7212,0.58956,0.58455,0.07751,4.5271,-1.21283,-1.21582,-0.07279,8.6295
9.7040,C,-0.01798,-0.00097,-2.12812,-0.13635,0.02344,0.13103,0.87867,-0.49560,10.97742,-0.485305,0.004787,-0.007624,0.874299,79,30.810,2.837,101,16,41,20,0.00000,0.00229,0.03876,0.5937,0.55222,0.55200,0.11627,0.2226,-1.20927,-1.20938,-0.01213,4.3148,0.00000,-0.00414,-0.03876,1.0637,0.62533,0.62061,0.00775,3.7107,-1.21273,-1.21339,-0.07481,5.0260,0.00000,0.00177,-0.05038,2.1522,0.65909,0.65446,0.02713,3.5871,-1.20894,-1.21004,-0.03033,5.4527,0.00000,-0.00093,0.02713,-2.7459,0.58967,0.58461,0.03876,4.7498,-1.21284,-1.21592,-0.06066,8.6295
9.7060,C,-0.01827,-0.00097,-2.12782,-0.15553,0.02770,0.13635,0.87867,-0.49560,10.97742,-0.485432,0.004855,-0.007750,0.874227,79,30.810,2.905,101,15,41,20,0.00000,0.00220,-0.04651,0.8411,0.55235,0.55209,0.05426,0.0742,-1.20929,-1.20939,-0.01011,4.2199,0.00000,-0.00414,-0.00388,1.0637,0.62544,0.62067,0.01550,3.9581,-1.21272,-1.21352,-0.03842,5.0734,0.00000,0.00174,-0.08526,2.2512,0.65920,0.65455,0.04651,3.4881,-1.20892,-1.21004,0.02831,5.4527,0.00000,-0.00096,-0.08139,-2.8202,0.58979,0.58464,0.00775,4.6261,-1.21285,-1.21600,-0.05662,8.6770
9.7080,C,-0.01851,-0.00099,-2.12754,-0.12464,0.00533,0.13103,0.90022,-0.70509,11.16416,-0.485556,0.004924,-0.007850,0.874157,79,30.810,2.940,101,15,41,21,0.00000,0.00211,-0.02325,0.8658,0.55247,0.55222,0.02325,0.0742,-1.20931,-1.20939,-0.00202,4.2199,0.00000,-0.00417,-0.00775,1.1627,0.62555,0.62079,0.10464,3.8592,-1.21271,-1.21358,-0.01415,5.1208,0.00000,0.00174,-0.08139,2.2512,0.65930,0.65458,-0.01938,3.5871,-1.20890,-1.21006,-0.01011,5.4053,0.00000,-0.00090,0.01550,-2.6717,0.58991,0.58470,-0.00388,4.6261,-1.21285,-1.21617,-0.05055,8.8192
9.7100,C,-0.01880,-0.00102,-2.12726,-0.15979,-0.00426,0.13635,0.90022,-0.70509,11.16416,-0.485677,0.005012,-0.007970,0.874088,79,30.801,2.940,101,15,41,21,0.00000,0.00208,0.00000,0.9401,0.55259,0.55243,0.06976,0.0495,-1.20933,-1.20939,-0.00607,4.0777,0.00000,-0.00420,0.00000,1.1132,0.62566,0.62095,0.12402,3.8592,-1.21271,-1.21367,-0.06875,5.2157,0.00000,0.00180,0.03488,2.2017,0.65941,0.65470,0.03100,3.4634,-1.20888,-1.21004,0.02629,5.5001,0.00000,-0.00084,0.04651,-2.7707,0.59003,0.58482,0.06976,4.8487,-1.21286,-1.21623,-0.02426,8.9614
9.7120,C,-0.01904,-0.00106,-2.12699,-0.12144,-0.00533,0.12996,0.90022,-0.70509,11.16416,-0.485792,0.005089,-0.008062,0.874022,79,30.810,2.974,101,15,41,20,0.00000,0.00202,0.02325,1.0390,0.55271,0.55246,0.02713,0.2226,-1.20934,-1.20939,-0.00202,4.2199,0.00000,-0.00423,0.05426,1.1627,0.62577,0.62101,0.12014,3.9086,-1.21270,-1.21375,-0.05662,5.2157,0.00000,0.00180,0.00775,2.0780,0.65951,0.65482,-0.04263,3.4386,-1.20886,-1.21004,0.01820,5.5001,0.00000,-0.00084,-0.01938,-2.8449,0.59014,0.58488,-0.00388,4.7250,-1.21286,-1.21638,-0.05257,9.1037
9.7140,C,-0.01929,-0.00112,-2.12674,-0.13103,-0.00639,0.12037,0.89184,-0.70390,11.25993,-0.485904,0.005176,-0.008155,0.873959,79,30.801,2.940,101,15,41,20,0.00000,0.00196,-0.02325,0.9401,0.55284,0.55255,0.04263,0.2226,-1.20936,-1.20938,0.02629,4.2199,0.00000,-0.00429,-0.01550,1.2122,0.62588,0.62101,0.05038,4.0571,-1.21270,-1.21378,-0.05257,5.2631,0.00000,0.00180,0.03488,2.2512,0.65962,0.65506,0.11627,3.5376,-1.20884,-1.21006,-0.00404,5.4527,0.00000,-0.00087,-0.05813,-2.7212,0.59026,0.58500,0.12014,4.8240,-1.21287,-1.21641,-0.00404,9.0089
9.7160,C,-0.01950,-0.00122,-2.12647,-0.11718,-0.02131,0.12251,0.89184,-0.70390,11.25993,-0.486017,0.005272,-0.008226,0.873895,79,30.810,3.008,101,15,40,20,0.00000,0.00196,0.00000,0.9895,0.55296,0.55270,0.01550,0.1732,-1.20938,-1.20938,0.00607,4.0777,0.00000,-0.00432,0.01550,1.3606,0.62600,0.62113,0.01938,4.0076,-1.21269,-1.21380,-0.01213,5.3105,0.00000,0.00180,0.02325,2.1028,0.65972,0.65512,0.03876,3.4634,-1.20883,-1.21006,-0.02022,5.6424,0.00000,-0.00087,-0.10464,-2.7707,0.59038,0.58506,0.06976,4.7498,-1.21287,-1.21649,-0.04853,9.0563
9.7180,C,-0.01972,-0.00131,-2.12622,-0.10440,-0.03089,0.11611,0.93134,-0.92895,11.30422,-0.486126,0.005365,-0.008299,0.873833,79,30.801,2.974,101,15,40,20,0.00000,0.00196,0.02713,0.9648,0.55308,0.55285,0.07751,0.0742,-1.20939,-1.20936,0.01011,4.0777,0.00000,-0.00438,-0.05426,1.3606,0.62611,0.62125,0.08914,3.7602,-1.21268,-1.21383,-0.00809,5.2631,0.00000,0.00177,-0.01550,2.3007,0.65983,0.65528,0.10464,3.3644,-1.20881,-1.21001,0.02629,5.2631,0.00000,-0.00080,0.00775,-2.9439,0.59049,0.58521,0.03876,4.8240,-1.21288,-1.21655,-0.04651,9.1037
9.7200,C,-0.01990,-0.00141,-2.12600,-0.10227,-0.03089,0.10333,0.93134,-0.92895,11.30422,-0.486223,0.005453,-0.008352,0.873778,79,30.801,2.940,101,15,40,20,0.00000,0.00193,0.03876,0.8411,0.55320,0.55288,0.00000,0.2474,-1.20941,-1.20935,0.00607,3.9829,0.00000,-0.00441,-0.05426,1.3606,0.62622,0.62134,0.08914,4.0076,-1.21268,-1.21385,-0.01820,5.2631,0.00000,0.00180,0.04263,2.2017,0.65993,0.65531,0.00000,3.4881,-1.20879,-1.21001,0.00607,5.4527,0.00000,-0.00080,0.03100,-2.7212,0.59061,0.58527,0.12014,4.8240,-1.21288,-1.21666,-0.04651,9.2459
9.7220,C,-0.02010,-0.00150,-2.12577,-0.08842,-0.01917,0.10866,0.93134,-0.92895,11.30422,-0.486323,0.005543,-0.008417,0.873721,79,30.810,2.974,101,15,40,20,0.00000,0.00190,0.00000,0.9401,0.55333,0.55309,0.01938,0.0495,-1.20943,-1.20931,0.03033,3.8880,0.00000,-0.00450,-0.03876,1.5585,0.62633,0.62149,0.06976,3.8839,-1.21267,-1.21385,-0.01213,5.2631,0.00000,0.00177,-0.01550,2.1522,0.66004,0.65558,0.06976,3.4881,-1.20877,-1.20996,0.03842,5.4053,0.00000,-0.00084,-0.00775,-2.8202,0.59073,0.58546,0.15502,4.6013,-1.21289,-1.21671,-0.05864,9.2459
9.7240,C,-0.02026,-0.00160,-2.12555,-0.08522,-0.02876,0.10333,0.98162,-1.06183,10.96425,-0.486417,0.005627,-0.008463,0.873668,79,30.810,2.940,101,15,40,19,0.00000,0.00190,0.03100,0.9895,0.55345,0.55322,0.05038,0.1732,-1.20944,-1.20928,0.05864,3.8880,0.00000,-0.00453,-0.02325,1.5090,0.62644,0.62158,0.03876,3.9581,-1.21266,-1.21385,-0.01011,5.2631,0.00000,0.00174,-0.06588,2.2017,0.66014,0.65573,0.10851,3.0181,-1.20875,-1.20996,0.00202,5.4053,0.00000,-0.00090,-0.06976,-2.6470,0.59084,0.58561,0.10851,4.7003,-1.21289,-1.21672,-0.03437,9.1985
9.7260,C,-0.02044,-0.00172,-2.12535,-0.08522,-0.04794,0.09268,0.98162,-1.06183,10.96425,-0.486504,0.005722,-0.008511,0.873618,79,30.810,2.905,101,15,40,19,0.00000,0.00190,0.03876,0.9895,0.55357,0.55331,0.05038,0.1732,-1.20946,-1.20927,0.00404,3.7932,0.00000,-0.00459,-0.02713,1.7069,0.62655,0.62167,0.07751,3.9086,-1.21266,-1.21385,-0.01011,5.2631,0.00000,0.00177,0.00000,2.2264,0.66025,0.65585,0.07363,3.1170,-1.20873,-1.20993,0.02629,5.4527,0.00000,-0.00087,-0.01938,-2.7707,0.59096,0.58576,0.17827,4.6755,-1.21290,-1.21675,-0.04246,9.1985
9.7280,C,-0.02060,-0.00183,-2.12515,-0.08735,-0.03196,0.08842,0.93015,-1.15760,10.55005,-0.486588,0.005812,-0.008551,0.873570,79,30.810,2.940,101,15,38,19,0.00000,0.00184,-0.03876,1.0637,0.55369,0.55340,0.03100,0.1237,-1.20948,-1.20924,0.01415,3.7932,0.00000,-0.00466,-0.01938,1.7812,0.62666,0.62179,0.03488,3.7850,-1.21265,-1.21385,-0.01415,5.2157,0.00000,0.00177,0.00388,2.1275,0.66035,0.65594,0.06976,3.1665,-1.20872,-1.20993,0.00607,5.4527,0.00000,-0.00093,-0.03876,-2.7212,0.59108,0.58579,0.04263,4.6755,-1.21290,-1.21679,-0.03033,9.1985
9.7300,C,-0.02076,-0.00192,-2.12498,-0.07883,-0.02024,0.08309,0.93015,-1.15760,10.55005,-0.486663,0.005891,-0.008599,0.873528,79,30.801,2.940,101,15,38,18,0.00000,0.00184,-0.01550,1.0637,0.55382,0.55355,-0.00775,0.0742,-1.20950,-1.20920,0.02831,3.6984,0.00000,-0.00475,0.01938,1.9048,0.62677,0.62204,0.15502,3.7107,-1.21264,-1.21382,0.03437,5.2157,0.00000,0.00177,-0.03100,2.1275,0.66046,0.65618,0.05813,3.1912,-1.20870,-1.20988,0.05662,5.5001,0.00000,-0.00096,-0.09301,-2.6223,0.59119,0.58597,0.16277,4.6013,-1.21291,-1.21680,-0.03437,9.2459
9.7320,C,-0.02093,-0.00201,-2.12480,-0.09055,-0.02450,0.08416,0.93015,-1.15760,10.55005,-0.486742,0.005973,-0.008653,0.873483,79,30.810,2.803,101,15,37,18,0.00000,0.00187,0.04651,0.9895,0.55394,0.55367,0.06976,0.0742,-1.20951,-1.20914,0.03640,3.6510,0.00000,-0.00481,-0.02713,1.8801,0.62688,0.62210,0.06201,3.9581,-1.21264,-1.21385,-0.03235,5.2157,0.00000,0.00180,0.00000,2.1028,0.66056,0.65640,0.04263,2.6470,-1.20868,-1.20984,0.03842,5.4053,0.00000,-0.00093,0.01938,-2.5480,0.59131,0.58612,0.06976,4.6013,-1.21291,-1.21680,-0.02022,9.2459
9.7340,C,-0.02121,-0.00218,-2.12457,-0.07883,-0.04368,0.07244,1.04627,-0.99958,10.21845,-0.486842,0.006115,-0.008732,0.873425,79,30.810,2.803,101,15,37,18,0.00000,0.00184,0.03876,1.0637,0.55406,0.55373,0.00388,0.1237,-1.20953,-1.20911,0.01011,3.4613,0.00000,-0.00490,-0.08139,1.9048,0.62699,0.62222,0.12014,3.6613,-1.21263,-1.21383,0.00202,5.2631,0.00000,0.00180,-0.00388,2.1028,0.66067,0.65643,-0.01163,2.9191,-1.20866,-1.20980,0.02224,5.1208,0.00000,-0.00096,0.00000,-2.4986,0.59143,0.58621,0.05426,4.5024,-1.21292,-1.21680,-0.00404,9.1037
9.7360,C,-0.02131,-0.00223,-2.12451,-0.09374,-0.02663,0.04687,1.04627,-0.99958,10.21845,-0.486864,0.006161,-0.008762,0.873412,79,30.810,2.837,101,15,37,17,0.00000,0.00184,0.01550,0.9648,0.55418,0.55388,0.08139,0.1484,-1.20955,-1.20903,0.06673,3.4139,0.00000,-0.00499,-0.03876,1.9048,0.62710,0.62237,0.09301,3.8592,-1.21262,-1.21385,-0.03437,5.2631,0.00000,0.00180,-0.04651,2.0285,0.66077,0.65664,0.05038,2.6470,-1.20864,-1.20971,0.07481,5.0734,0.00000,-0.00099,-0.01163,-2.4244,0.59154,0.58639,0.09689,4.4282,-1.21292,-1.21682,-0.03235,9.1037
9.7380,C,-0.02151,-0.00232,-2.12440,-0.09268,-0.03409,0.03941,1.01275,-0.99120,9.75996,-0.486911,0.006251,-0.008828,0.873385,79,30.810,2.803,101,15,37,17,0.00000,0.00181,-0.00388,1.0390,0.55431,0.55403,0.07363,0.1484,-1.20956,-1.20900,0.04246,3.4139,0.00000,-0.00502,-0.01163,2.0780,0.62722,0.62249,0.12789,3.6365,-1.21262,-1.21382,0.01011,5.2631,0.00000,0.00183,-0.00775,1.9296,0.66088,0.65673,0.00775,2.7459,-1.20862,-1.20966,0.07481,5.0734,0.00000,-0.00102,-0.01550,-2.5975,0.59166,0.58648,0.07363,4.4776,-1.21293,-1.21682,-0.02022,9.1037
