t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
7.6800,-0.00487,0.03731,0.44024,0.94583,-0.05130,-0.01102,0.32040,0.00685,0.04707,0.29824,0.30051,0.10431,0.05830,1,0.07494,0,0.04900,0.01900,0.0000,0.0000,-0.027028,-0.010365,69.4013,-0.008862,-0.008117,65.0398,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50532,-0.10315,-0.75505,1.48235,-0.79027,0.19398,0.52430,0.30933,-1.33580,1.40177,-0.11387,0.30659,0.98182,0.08558,-0.91374,-0.00067,-0.79035,-2.48520,-1.41530,-5.09438,-0.78212,0.51542,3.69775,6.00062,0.73818,0.58011,0.11439,0.09629,0.39061,0.04063,-0.36507,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6850,-0.00486,0.03732,0.44024,0.94582,-0.05131,-0.01102,0.32043,0.00685,0.04707,0.29824,0.30051,0.10431,0.05830,1,0.07495,0,0.04900,0.01900,0.0000,0.0000,-0.027019,-0.010365,69.4002,-0.008861,-0.008117,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50525,-0.10315,-0.75505,1.48235,-0.79027,0.19398,0.52430,0.30932,-1.33580,1.40204,-0.11427,0.30655,0.98184,0.08554,-0.91380,-0.00067,-0.79030,-2.48522,-1.41543,-5.09415,-0.78175,0.51544,3.69734,6.00062,0.73844,0.58019,0.11440,0.09631,0.39062,0.04063,-0.36509,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6900,-0.00486,0.03732,0.44024,0.94580,-0.05131,-0.01102,0.32047,0.00685,0.04707,0.29825,0.30051,0.10432,0.05830,1,0.07495,0,0.04900,0.01900,0.0000,0.0000,-0.027010,-0.010366,69.3991,-0.008859,-0.008117,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50517,-0.10315,-0.75506,1.48235,-0.79026,0.19399,0.52429,0.30932,-1.33580,1.40230,-0.11468,0.30652,0.98186,0.08551,-0.91387,-0.00067,-0.79025,-2.48524,-1.41555,-5.09392,-0.78137,0.51546,3.69694,6.00062,0.73871,0.58027,0.11440,0.09633,0.39063,0.04064,-0.36510,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6950,-0.00486,0.03733,0.44024,0.94579,-0.05131,-0.01102,0.32050,0.00685,0.04707,0.29825,0.30051,0.10432,0.05830,1,0.07495,0,0.04900,0.01900,0.0000,0.0000,-0.027001,-0.010367,69.3980,-0.008858,-0.008118,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50510,-0.10315,-0.75507,1.48235,-0.79026,0.19399,0.52428,0.30932,-1.33579,1.40257,-0.11509,0.30648,0.98188,0.08548,-0.91394,-0.00067,-0.79021,-2.48525,-1.41568,-5.09370,-0.78099,0.51548,3.69652,6.00062,0.73897,0.58035,0.11441,0.09636,0.39065,0.04064,-0.36511,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7000,-0.00486,0.03733,0.44024,0.94578,-0.05132,-0.01102,0.32054,0.00685,0.04708,0.29825,0.30051,0.10433,0.05830,1,0.07495,0,0.04900,0.01900,0.0000,0.0000,-0.026992,-0.010367,69.3969,-0.008856,-0.008118,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50503,-0.10315,-0.75508,1.48235,-0.79025,0.19400,0.52427,0.30931,-1.33579,1.40284,-0.11550,0.30645,0.98190,0.08544,-0.91401,-0.00067,-0.79016,-2.48527,-1.41580,-5.09347,-0.78061,0.51550,3.69611,6.00062,0.73923,0.58042,0.11441,0.09638,0.39066,0.04064,-0.36513,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7050,-0.00486,0.03733,0.44024,0.94577,-0.05132,-0.01102,0.32057,0.00685,0.04708,0.29825,0.30051,0.10433,0.05830,1,0.07496,0,0.04900,0.01900,0.0000,0.0000,-0.026983,-0.010368,69.3958,-0.008854,-0.008118,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50495,-0.10315,-0.75508,1.48235,-0.79024,0.19400,0.52427,0.30931,-1.33579,1.40311,-0.11592,0.30642,0.98192,0.08541,-0.91408,-0.00067,-0.79011,-2.48529,-1.41593,-5.09324,-0.78023,0.51551,3.69569,6.00062,0.73948,0.58049,0.11442,0.09640,0.39067,0.04064,-0.36514,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7100,-0.00485,0.03734,0.44024,0.94576,-0.05132,-0.01102,0.32061,0.00685,0.04708,0.29825,0.30051,0.10434,0.05830,1,0.07496,0,0.04900,0.01900,0.0000,0.0000,-0.026974,-0.010369,69.3948,-0.008853,-0.008119,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50488,-0.10315,-0.75509,1.48235,-0.79024,0.19401,0.52426,0.30931,-1.33579,1.40338,-0.11633,0.30638,0.98194,0.08538,-0.91414,-0.00066,-0.79005,-2.48530,-1.41606,-5.09302,-0.77985,0.51553,3.69528,6.00062,0.73973,0.58056,0.11442,0.09642,0.39068,0.04064,-0.36515,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7150,-0.00485,0.03734,0.44024,0.94575,-0.05133,-0.01102,0.32064,0.00685,0.04708,0.29825,0.30051,0.10434,0.05830,1,0.07496,0,0.04900,0.01900,0.0000,0.0000,-0.026965,-0.010369,69.3937,-0.008851,-0.008119,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50480,-0.10315,-0.75510,1.48235,-0.79023,0.19401,0.52425,0.30930,-1.33578,1.40365,-0.11675,0.30635,0.98196,0.08534,-0.91421,-0.00066,-0.79000,-2.48531,-1.41618,-5.09279,-0.77946,0.51555,3.69485,6.00062,0.73998,0.58063,0.11442,0.09644,0.39069,0.04064,-0.36517,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7200,-0.00485,0.03734,0.44024,0.94573,-0.05133,-0.01102,0.32068,0.00685,0.04708,0.29825,0.30051,0.10435,0.05830,1,0.07496,0,0.04900,0.01900,0.0000,0.0000,-0.026955,-0.010370,69.3927,-0.008850,-0.008119,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50472,-0.10315,-0.75510,1.48234,-0.79023,0.19402,0.52425,0.30930,-1.33578,1.40392,-0.11717,0.30632,0.98199,0.08531,-0.91428,-0.00066,-0.78995,-2.48533,-1.41631,-5.09256,-0.77908,0.51557,3.69443,6.00062,0.74023,0.58070,0.11443,0.09646,0.39071,0.04065,-0.36518,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7250,-0.00485,0.03735,0.44024,0.94572,-0.05133,-0.01102,0.32071,0.00686,0.04708,0.29825,0.30051,0.10435,0.05830,1,0.07497,0,0.04900,0.01900,0.0000,0.0000,-0.026946,-0.010371,69.3916,-0.008848,-0.008119,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50465,-0.10315,-0.75511,1.48234,-0.79022,0.19403,0.52424,0.30929,-1.33578,1.40419,-0.11759,0.30629,0.98201,0.08528,-0.91434,-0.00066,-0.78990,-2.48534,-1.41643,-5.09234,-0.77869,0.51559,3.69400,6.00062,0.74047,0.58077,0.11443,0.09648,0.39072,0.04065,-0.36519,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7300,-0.00485,0.03735,0.44024,0.94571,-0.05134,-0.01102,0.32075,0.00686,0.04708,0.29825,0.30051,0.10436,0.05830,1,0.07497,0,0.04900,0.01900,0.0000,0.0000,-0.026936,-0.010371,69.3906,-0.008847,-0.008120,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50457,-0.10315,-0.75511,1.48234,-0.79021,0.19403,0.52423,0.30929,-1.33577,1.40446,-0.11802,0.30626,0.98203,0.08524,-0.91441,-0.00066,-0.78984,-2.48534,-1.41656,-5.09211,-0.77830,0.51560,3.69358,6.00062,0.74071,0.58083,0.11443,0.09650,0.39073,0.04065,-0.36521,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7350,-0.00484,0.03735,0.44024,0.94570,-0.05134,-0.01102,0.32078,0.00686,0.04709,0.29825,0.30051,0.10436,0.05830,1,0.07497,0,0.04900,0.01900,0.0000,0.0000,-0.026927,-0.010372,69.3896,-0.008845,-0.008120,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50449,-0.10315,-0.75512,1.48234,-0.79021,0.19404,0.52423,0.30929,-1.33577,1.40473,-0.11844,0.30622,0.98205,0.08521,-0.91448,-0.00066,-0.78979,-2.48535,-1.41668,-5.09188,-0.77791,0.51562,3.69314,6.00062,0.74095,0.58089,0.11443,0.09652,0.39075,0.04065,-0.36522,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7400,-0.00484,0.03736,0.44024,0.94568,-0.05134,-0.01102,0.32082,0.00686,0.04709,0.29825,0.30051,0.10437,0.05830,1,0.07497,0,0.04900,0.01900,0.0000,0.0000,-0.026917,-0.010373,69.3886,-0.008844,-0.008120,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50441,-0.10315,-0.75513,1.48234,-0.79020,0.19404,0.52422,0.30928,-1.33576,1.40501,-0.11887,0.30619,0.98207,0.08518,-0.91454,-0.00066,-0.78973,-2.48536,-1.41681,-5.09165,-0.77751,0.51564,3.69271,6.00062,0.74119,0.58095,0.11443,0.09654,0.39076,0.04065,-0.36524,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7450,-0.00484,0.03736,0.44024,0.94567,-0.05134,-0.01102,0.32086,0.00686,0.04709,0.29825,0.30051,0.10437,0.05830,1,0.07498,0,0.04900,0.01900,0.0001,0.0000,-0.026908,-0.010373,69.3876,-0.008842,-0.008120,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50434,-0.10315,-0.75513,1.48234,-0.79020,0.19405,0.52421,0.30928,-1.33576,1.40528,-0.11930,0.30616,0.98210,0.08514,-0.91461,-0.00066,-0.78968,-2.48536,-1.41693,-5.09143,-0.77712,0.51566,3.69227,6.00062,0.74142,0.58101,0.11443,0.09656,0.39077,0.04066,-0.36525,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7500,-0.00484,0.03737,0.44024,0.94566,-0.05135,-0.01102,0.32089,0.00686,0.04709,0.29825,0.30051,0.10437,0.05830,1,0.07498,0,0.04900,0.01900,0.0001,0.0000,-0.026898,-0.010374,69.3867,-0.008841,-0.008121,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50426,-0.10314,-0.75514,1.48234,-0.79019,0.19405,0.52420,0.30927,-1.33576,1.40555,-0.11973,0.30614,0.98212,0.08511,-0.91468,-0.00066,-0.78962,-2.48536,-1.41706,-5.09120,-0.77672,0.51568,3.69183,6.00062,0.74165,0.58107,0.11443,0.09658,0.39079,0.04066,-0.36526,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7550,-0.00484,0.03737,0.44024,0.94565,-0.05135,-0.01102,0.32093,0.00686,0.04709,0.29826,0.30051,0.10438,0.05830,1,0.07498,0,0.04900,0.01900,0.0001,0.0000,-0.026889,-0.010374,69.3857,-0.008839,-0.008121,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50418,-0.10314,-0.75514,1.48234,-0.79018,0.19406,0.52420,0.30927,-1.33575,1.40583,-0.12017,0.30611,0.98214,0.08508,-0.91474,-0.00066,-0.78956,-2.48536,-1.41718,-5.09097,-0.77632,0.51570,3.69139,6.00062,0.74188,0.58113,0.11443,0.09660,0.39080,0.04066,-0.36528,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7600,-0.00483,0.03737,0.44024,0.94563,-0.05135,-0.01102,0.32097,0.00686,0.04709,0.29826,0.30051,0.10438,0.05830,1,0.07499,0,0.04900,0.01900,0.0001,0.0000,-0.026879,-0.010375,69.3848,-0.008838,-0.008121,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50410,-0.10314,-0.75515,1.48234,-0.79018,0.19407,0.52419,0.30927,-1.33575,1.40610,-0.12060,0.30608,0.98216,0.08505,-0.91481,-0.00066,-0.78951,-2.48536,-1.41731,-5.09074,-0.77592,0.51571,3.69095,6.00062,0.74210,0.58118,0.11443,0.09663,0.39082,0.04066,-0.36529,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7650,-0.00483,0.03738,0.44024,0.94562,-0.05136,-0.01102,0.32101,0.00686,0.04709,0.29826,0.30051,0.10439,0.05830,1,0.07499,0,0.04900,0.01900,0.0001,0.0000,-0.026869,-0.010376,69.3838,-0.008836,-0.008122,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50401,-0.10314,-0.75516,1.48234,-0.79017,0.19407,0.52418,0.30926,-1.33574,1.40638,-0.12104,0.30605,0.98219,0.08501,-0.91488,-0.00066,-0.78945,-2.48536,-1.41743,-5.09052,-0.77552,0.51573,3.69050,6.00062,0.74232,0.58123,0.11443,0.09664,0.39083,0.04066,-0.36531,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7700,-0.00483,0.03738,0.44024,0.94561,-0.05136,-0.01102,0.32105,0.00686,0.04709,0.29826,0.30051,0.10439,0.05830,1,0.07499,0,0.04900,0.01900,0.0001,0.0000,-0.026860,-0.010376,69.3829,-0.008835,-0.008122,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50393,-0.10314,-0.75516,1.48234,-0.79017,0.19408,0.52417,0.30926,-1.33573,1.40666,-0.12148,0.30602,0.98221,0.08498,-0.91494,-0.00066,-0.78939,-2.48535,-1.41756,-5.09029,-0.77512,0.51575,3.69005,6.00062,0.74254,0.58128,0.11443,0.09666,0.39085,0.04067,-0.36532,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7750,-0.00483,0.03738,0.44024,0.94559,-0.05136,-0.01102,0.32108,0.00686,0.04710,0.29826,0.30051,0.10440,0.05830,1,0.07499,0,0.04900,0.01900,0.0001,0.0000,-0.026850,-0.010377,69.3820,-0.008833,-0.008122,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50385,-0.10314,-0.75517,1.48234,-0.79016,0.19408,0.52417,0.30925,-1.33573,1.40693,-0.12193,0.30599,0.98223,0.08495,-0.91501,-0.00066,-0.78933,-2.48535,-1.41768,-5.09006,-0.77471,0.51577,3.68960,6.00062,0.74276,0.58133,0.11442,0.09668,0.39086,0.04067,-0.36534,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7800,-0.00483,0.03739,0.44024,0.94558,-0.05136,-0.01102,0.32112,0.00686,0.04710,0.29826,0.30051,0.10440,0.05830,1,0.07500,0,0.04900,0.01900,0.0001,0.0000,-0.026840,-0.010378,69.3811,-0.008832,-0.008122,65.0397,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50377,-0.10314,-0.75517,1.48234,-0.79015,0.19409,0.52416,0.30925,-1.33572,1.40721,-0.12237,0.30597,0.98226,0.08492,-0.91507,-0.00066,-0.78927,-2.48534,-1.41781,-5.08983,-0.77431,0.51579,3.68914,6.00062,0.74297,0.58138,0.11442,0.09670,0.39087,0.04067,-0.36535,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7850,-0.00482,0.03739,0.44024,0.94557,-0.05137,-0.01102,0.32116,0.00687,0.04710,0.29826,0.30051,0.10441,0.05830,1,0.07500,0,0.04900,0.01900,0.0001,0.0000,-0.026830,-0.010378,69.3802,-0.008830,-0.008123,65.0396,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50368,-0.10314,-0.75518,1.48233,-0.79015,0.19410,0.52415,0.30925,-1.33572,1.40749,-0.12282,0.30594,0.98228,0.08488,-0.91514,-0.00066,-0.78920,-2.48533,-1.41793,-5.08960,-0.77390,0.51581,3.68869,6.00062,0.74318,0.58143,0.11441,0.09672,0.39089,0.04067,-0.36537,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7900,-0.00482,0.03740,0.44024,0.94555,-0.05137,-0.01102,0.32120,0.00687,0.04710,0.29826,0.30051,0.10441,0.05830,1,0.07500,0,0.04900,0.01900,0.0001,0.0000,-0.026820,-0.010379,69.3794,-0.008828,-0.008123,65.0396,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50360,-0.10314,-0.75518,1.48233,-0.79014,0.19410,0.52414,0.30924,-1.33571,1.40777,-0.12327,0.30592,0.98231,0.08485,-0.91520,-0.00066,-0.78914,-2.48532,-1.41806,-5.08937,-0.77349,0.51582,3.68823,6.00062,0.74339,0.58147,0.11441,0.09674,0.39090,0.04067,-0.36538,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7950,-0.00482,0.03740,0.44024,0.94554,-0.05137,-0.01102,0.32124,0.00687,0.04710,0.29826,0.30051,0.10442,0.05830,1,0.07500,0,0.04900,0.01900,0.0001,0.0000,-0.026810,-0.010379,69.3785,-0.008827,-0.008123,65.0396,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50351,-0.10314,-0.75519,1.48233,-0.79013,0.19411,0.52413,0.30924,-1.33570,1.40805,-0.12372,0.30589,0.98233,0.08482,-0.91527,-0.00066,-0.78908,-2.48530,-1.41818,-5.08915,-0.77308,0.51584,3.68776,6.00062,0.74360,0.58152,0.11441,0.09676,0.39092,0.04068,-0.36540,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.8000,-0.00482,0.03740,0.44024,0.94553,-0.05137,-0.01102,0.32128,0.00687,0.04710,0.29826,0.30051,0.10442,0.05830,1,0.07501,0,0.04900,0.01900,0.0001,0.0000,-0.026800,-0.010380,69.3777,-0.008825,-0.008123,65.0396,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50343,-0.10314,-0.75519,1.48233,-0.79013,0.19411,0.52413,0.30923,-1.33570,1.40833,-0.12417,0.30587,0.98236,0.08479,-0.91533,-0.00066,-0.78901,-2.48529,-1.41831,-5.08892,-0.77266,0.51586,3.68730,6.00062,0.74380,0.58156,0.11440,0.09678,0.39093,0.04068,-0.36541,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.8050,-0.00482,0.03741,0.44024,0.94551,-0.05138,-0.01102,0.32132,0.00687,0.04710,0.29826,0.30051,0.10443,0.05830,1,0.07501,0,0.04900,0.01900,0.0001,0.0000,-0.026790,-0.010381,69.3768,-0.008824,-0.008124,65.0396,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50334,-0.10313,-0.75520,1.48233,-0.79012,0.19412,0.52412,0.30923,-1.33569,1.40861,-0.12463,0.30584,0.98238,0.08476,-0.91540,-0.00066,-0.78895,-2.48527,-1.41843,-5.08869,-0.77224,0.51588,3.68683,6.00062,0.74400,0.58160,0.11439,0.09680,0.39095,0.04068,-0.36543,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.8100,-0.00481,0.03741,0.44024,0.94550,-0.05138,-0.01102,0.32136,0.00687,0.04711,0.29826,0.30051,0.10443,0.05830,1,0.07501,0,0.04900,0.01900,0.0001,0.0000,-0.026779,-0.010381,69.3760,-0.008822,-0.008124,65.0396,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50326,-0.10313,-0.75521,1.48233,-0.79011,0.19413,0.52411,0.30922,-1.33568,1.40889,-0.12509,0.30582,0.98241,0.08472,-0.91546,-0.00066,-0.78888,-2.48525,-1.41856,-5.08846,-0.77183,0.51590,3.68636,6.00062,0.74420,0.58164,0.11439,0.09682,0.39096,0.04068,-0.36544,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.8150,-0.00481,0.03741,0.44024,0.94548,-0.05138,-0.01102,0.32140,0.00687,0.04711,0.29826,0.30051,0.10444,0.05830,1,0.07501,0,0.04900,0.01900,0.0001,0.0000,-0.026769,-0.010382,69.3752,-0.008821,-0.008124,65.0396,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50317,-0.10313,-0.75521,1.48233,-0.79011,0.19413,0.52410,0.30922,-1.33567,1.40917,-0.12555,0.30579,0.98243,0.08469,-0.91553,-0.00066,-0.78881,-2.48523,-1.41868,-5.08823,-0.77141,0.51592,3.68589,6.00062,0.74440,0.58168,0.11438,0.09684,0.39098,0.04068,-0.36546,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.8200,-0.00481,0.03742,0.44024,0.94547,-0.05138,-0.01102,0.32144,0.00687,0.04711,0.29826,0.30051,0.10444,0.05830,1,0.07502,0,0.04900,0.01900,0.0001,0.0000,-0.026759,-0.010382,69.3744,-0.008819,-0.008125,65.0396,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50308,-0.10313,-0.75522,1.48233,-0.79010,0.19414,0.52409,0.30922,-1.33567,1.40946,-0.12601,0.30577,0.98246,0.08466,-0.91559,-0.00066,-0.78874,-2.48521,-1.41881,-5.08800,-0.77098,0.51594,3.68541,6.00062,0.74459,0.58171,0.11438,0.09686,0.39099,0.04069,-0.36547,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.8250,-0.00481,0.03742,0.44024,0.94545,-0.05139,-0.01102,0.32149,0.00687,0.04711,0.29827,0.30051,0.10445,0.05830,1,0.07502,0,0.04900,0.01900,0.0001,0.0000,-0.026748,-0.010383,69.3737,-0.008818,-0.008125,65.0396,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50299,-0.10313,-0.75522,1.48233,-0.79009,0.19415,0.52408,0.30921,-1.33566,1.40974,-0.12647,0.30575,0.98248,0.08463,-0.91566,-0.00066,-0.78867,-2.48518,-1.41893,-5.08777,-0.77056,0.51595,3.68493,6.00062,0.74479,0.58175,0.11437,0.09687,0.39101,0.04069,-0.36548,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.8300,-0.00481,0.03742,0.44024,0.94544,-0.05139,-0.01103,0.32153,0.00687,0.04711,0.29827,0.30051,0.10445,0.05830,1,0.07502,0,0.04900,0.01900,0.0001,0.0000,-0.026738,-0.010384,69.3729,-0.008816,-0.008125,65.0396,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50290,-0.10313,-0.75523,1.48233,-0.79009,0.19415,0.52407,0.30921,-1.33565,1.41002,-0.12694,0.30572,0.98251,0.08460,-0.91572,-0.00066,-0.78860,-2.48516,-1.41906,-5.08755,-0.77013,0.51597,3.68445,6.00062,0.74498,0.58178,0.11436,0.09689,0.39102,0.04069,-0.36550,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.8350,-0.00481,0.03743,0.44024,0.94543,-0.05139,-0.01103,0.32157,0.00687,0.04711,0.29827,0.30051,0.10446,0.05830,1,0.07502,0,0.04900,0.01900,0.0001,0.0000,-0.026727,-0.010384,69.3722,-0.008815,-0.008125,65.0395,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.50281,-0.10313,-0.75523,1.48233,-0.79008,0.19416,0.52406,0.30920,-1.33564,1.41031,-0.12741,0.30570,0.98254,0.08456,-0.91578,-0.00066,-0.78853,-2.48513,-1.41918,-5.08732,-0.76970,0.51599,3.68396,6.00062,0.74516,0.58181,0.11435,0.09691,0.39104,0.04069,-0.36551,-0.05837,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
