t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
2.0800,-0.00268,0.05221,0.44638,0.99783,-0.00919,-0.00992,0.06438,0.00752,0.03661,0.28675,0.29530,0.01949,0.05355,2,0.02992,0,0.04900,0.01900,0.0609,0.1294,0.001129,-0.000997,66.1551,0.002028,0.000474,49.0725,-0.011471,-0.016988,14.6628,-0.002795,-0.003025,15.9774,-0.11797,-0.16846,-0.55220,1.05087,-0.46409,0.21611,-0.12714,-0.18931,-0.49852,1.17340,-0.65919,0.25543,0.07960,0.00728,-0.00814,0.02778,-0.13942,1.40552,0.45397,-1.92395,0.07272,-0.26867,-0.04263,0.79825,-0.29437,-0.64058,-0.02622,0.06625,0.01674,-0.00010,-0.02911,0.00053,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0850,-0.00268,0.05253,0.44639,0.99782,-0.00925,-0.00992,0.06455,0.00753,0.03686,0.28676,0.29530,0.01962,0.05380,2,0.02994,0,0.04900,0.01900,0.0622,0.1315,0.001151,-0.000662,66.2387,0.002033,0.000576,49.1100,-0.011476,-0.016485,14.6023,-0.002814,-0.002889,15.9398,-0.11835,-0.16891,-0.55192,1.05014,-0.46358,0.21112,-0.12748,-0.19015,-0.49786,1.17241,-0.65886,0.25554,0.07952,0.00733,-0.00852,0.02782,-0.13976,1.40693,0.45558,-1.92434,0.07323,-0.26961,-0.04279,0.80296,-0.29410,-0.63789,-0.02645,0.05978,0.01600,0.00003,-0.02957,0.00046,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0900,-0.00268,0.05285,0.44640,0.99781,-0.00932,-0.00993,0.06473,0.00753,0.03711,0.28677,0.29530,0.01975,0.05406,2,0.02995,0,0.04900,0.01900,0.0634,0.1337,0.001173,-0.000322,66.3191,0.002039,0.000682,49.1465,-0.011476,-0.015960,14.5429,-0.002832,-0.002740,15.9029,-0.11875,-0.16935,-0.55163,1.04939,-0.46305,0.20607,-0.12784,-0.19098,-0.49719,1.17141,-0.65853,0.25549,0.07944,0.00739,-0.00892,0.02786,-0.13989,1.40866,0.45710,-1.92465,0.07362,-0.27090,-0.04275,0.80760,-0.29385,-0.63529,-0.02674,0.05329,0.01519,0.00016,-0.03002,0.00039,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.0950,-0.00267,0.05318,0.44641,0.99780,-0.00939,-0.00994,0.06491,0.00753,0.03737,0.28677,0.29530,0.01989,0.05431,2,0.02997,0,0.04900,0.01900,0.0646,0.1362,0.001193,0.000020,66.3964,0.002045,0.000790,49.1816,-0.011473,-0.015424,14.4847,-0.002851,-0.002582,15.8665,-0.11915,-0.16978,-0.55134,1.04863,-0.46251,0.20094,-0.12821,-0.19178,-0.49652,1.17041,-0.65821,0.25527,0.07935,0.00746,-0.00933,0.02790,-0.13983,1.41061,0.45855,-1.92491,0.07389,-0.27225,-0.04254,0.81221,-0.29362,-0.63279,-0.02706,0.04703,0.01430,0.00029,-0.03048,0.00032,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1000,-0.00267,0.05350,0.44642,0.99778,-0.00946,-0.00994,0.06509,0.00753,0.03762,0.28678,0.29530,0.02003,0.05457,2,0.02998,0,0.04900,0.01900,0.0657,0.1389,0.001214,0.000362,66.4705,0.002050,0.000899,49.2150,-0.011465,-0.014882,14.4279,-0.002871,-0.002419,15.8305,-0.11956,-0.17021,-0.55105,1.04785,-0.46196,0.19572,-0.12858,-0.19257,-0.49584,1.16940,-0.65788,0.25489,0.07925,0.00754,-0.00975,0.02794,-0.13961,1.41271,0.45993,-1.92512,0.07407,-0.27350,-0.04218,0.81681,-0.29340,-0.63040,-0.02739,0.04112,0.01337,0.00041,-0.03094,0.00025,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1050,-0.00266,0.05383,0.44643,0.99777,-0.00953,-0.00995,0.06528,0.00754,0.03788,0.28679,0.29530,0.02017,0.05483,2,0.03000,0,0.04900,0.01900,0.0667,0.1418,0.001234,0.000705,66.5416,0.002055,0.001009,49.2468,-0.011453,-0.014333,14.3724,-0.002890,-0.002251,15.7950,-0.11997,-0.17063,-0.55076,1.04706,-0.46139,0.19042,-0.12895,-0.19334,-0.49516,1.16839,-0.65755,0.25435,0.07915,0.00763,-0.01019,0.02798,-0.13926,1.41485,0.46128,-1.92529,0.07418,-0.27455,-0.04169,0.82136,-0.29316,-0.62811,-0.02769,0.03561,0.01241,0.00053,-0.03140,0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1100,-0.00266,0.05416,0.44644,0.99776,-0.00960,-0.00995,0.06547,0.00754,0.03814,0.28680,0.29530,0.02032,0.05509,2,0.03002,0,0.04900,0.01900,0.0677,0.1448,0.001254,0.001049,66.6099,0.002060,0.001119,49.2770,-0.011437,-0.013769,14.3184,-0.002909,-0.002080,15.7601,-0.12038,-0.17105,-0.55045,1.04625,-0.46082,0.18504,-0.12933,-0.19410,-0.49447,1.16737,-0.65722,0.25367,0.07905,0.00773,-0.01063,0.02803,-0.13881,1.41695,0.46260,-1.92540,0.07424,-0.27545,-0.04111,0.82580,-0.29290,-0.62593,-0.02794,0.03044,0.01143,0.00064,-0.03186,0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1150,-0.00266,0.05450,0.44645,0.99774,-0.00968,-0.00996,0.06567,0.00754,0.03841,0.28681,0.29530,0.02047,0.05535,2,0.03003,0,0.04900,0.01900,0.0686,0.1472,0.001276,0.001399,66.6750,0.002066,0.001229,49.3047,-0.011406,-0.013180,14.2657,-0.002883,-0.001907,15.7294,-0.12081,-0.17145,-0.55015,1.04543,-0.46024,0.17958,-0.12972,-0.19485,-0.49377,1.16634,-0.65690,0.25285,0.07894,0.00784,-0.01098,0.02821,-0.13811,1.41901,0.46383,-1.92542,0.07438,-0.27635,-0.04034,0.83005,-0.29234,-0.62388,-0.02822,0.02549,0.01021,0.00079,-0.03214,0.00165,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1200,-0.00265,0.05484,0.44646,0.99773,-0.00976,-0.00996,0.06588,0.00754,0.03867,0.28682,0.29530,0.02063,0.05562,2,0.03004,0,0.04900,0.01900,0.0696,0.1502,0.001301,0.001756,66.7370,0.002074,0.001341,49.3321,-0.011363,-0.012559,14.2142,-0.002890,-0.001724,15.6949,-0.12125,-0.17186,-0.54983,1.04459,-0.45965,0.17403,-0.13011,-0.19557,-0.49305,1.16529,-0.65657,0.25192,0.07882,0.00797,-0.01127,0.02848,-0.13727,1.42101,0.46494,-1.92541,0.07457,-0.27737,-0.03950,0.83411,-0.29152,-0.62200,-0.02856,0.02062,0.00879,0.00094,-0.03225,0.00420,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1250,-0.00264,0.05518,0.44647,0.99772,-0.00984,-0.00996,0.06609,0.00755,0.03894,0.28682,0.29530,0.02079,0.05588,2,0.03006,0,0.04900,0.01900,0.0706,0.1530,0.001322,0.002118,66.7960,0.002083,0.001455,49.3584,-0.011326,-0.011906,14.1642,-0.002907,-0.001534,15.6630,-0.12168,-0.17225,-0.54951,1.04374,-0.45904,0.16839,-0.13050,-0.19629,-0.49231,1.16424,-0.65624,0.25086,0.07869,0.00810,-0.01151,0.02881,-0.13666,1.42285,0.46613,-1.92538,0.07463,-0.27844,-0.03886,0.83810,-0.29089,-0.62015,-0.02879,0.01575,0.00754,0.00109,-0.03262,0.00597,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1300,-0.00264,0.05552,0.44648,0.99770,-0.00993,-0.00997,0.06630,0.00755,0.03921,0.28683,0.29530,0.02096,0.05615,2,0.03007,0,0.04900,0.01900,0.0716,0.1557,0.001342,0.002486,66.8518,0.002090,0.001570,49.3833,-0.011292,-0.011220,14.1155,-0.002924,-0.001337,15.6322,-0.12212,-0.17264,-0.54918,1.04287,-0.45844,0.16266,-0.13089,-0.19699,-0.49157,1.16317,-0.65590,0.24968,0.07856,0.00824,-0.01172,0.02919,-0.13618,1.42456,0.46736,-1.92529,0.07462,-0.27965,-0.03834,0.84198,-0.29034,-0.61833,-0.02893,0.01084,0.00641,0.00124,-0.03318,0.00723,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1350,-0.00263,0.05587,0.44649,0.99769,-0.01002,-0.00997,0.06651,0.00755,0.03948,0.28684,0.29530,0.02114,0.05642,2,0.03009,0,0.04900,0.01900,0.0727,0.1583,0.001360,0.002862,66.9044,0.002097,0.001687,49.4070,-0.011258,-0.010498,14.0682,-0.002941,-0.001131,15.6026,-0.12255,-0.17302,-0.54884,1.04199,-0.45782,0.15683,-0.13127,-0.19768,-0.49082,1.16209,-0.65557,0.24839,0.07843,0.00840,-0.01191,0.02961,-0.13576,1.42616,0.46861,-1.92512,0.07458,-0.28104,-0.03787,0.84575,-0.28983,-0.61653,-0.02898,0.00583,0.00536,0.00137,-0.03388,0.00815,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1400,-0.00262,0.05622,0.44650,0.99767,-0.01011,-0.00997,0.06671,0.00756,0.03976,0.28685,0.29530,0.02132,0.05669,2,0.03010,0,0.04900,0.01900,0.0737,0.1607,0.001378,0.003246,66.9535,0.002103,0.001807,49.4293,-0.011222,-0.009741,14.0222,-0.002957,-0.000916,15.5742,-0.12298,-0.17339,-0.54849,1.04109,-0.45720,0.15091,-0.13165,-0.19836,-0.49007,1.16099,-0.65522,0.24699,0.07829,0.00856,-0.01210,0.03006,-0.13537,1.42767,0.46986,-1.92486,0.07454,-0.28264,-0.03743,0.84941,-0.28931,-0.61474,-0.02896,0.00070,0.00435,0.00150,-0.03467,0.00884,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1450,-0.00261,0.05657,0.44651,0.99766,-0.01021,-0.00997,0.06692,0.00756,0.04004,0.28686,0.29530,0.02151,0.05696,2,0.03011,0,0.04900,0.01900,0.0748,0.1630,0.001396,0.003637,66.9989,0.002109,0.001929,49.4502,-0.011183,-0.008948,13.9775,-0.002968,-0.000691,15.5469,-0.12340,-0.17375,-0.54813,1.04017,-0.45658,0.14488,-0.13202,-0.19902,-0.48931,1.15988,-0.65486,0.24547,0.07815,0.00874,-0.01228,0.03052,-0.13495,1.42910,0.47107,-1.92452,0.07451,-0.28444,-0.03697,0.85299,-0.28876,-0.61298,-0.02885,-0.00455,0.00338,0.00162,-0.03550,0.00929,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1500,-0.00260,0.05693,0.44652,0.99764,-0.01030,-0.00997,0.06712,0.00756,0.04032,0.28686,0.29530,0.02170,0.05724,2,0.03013,0,0.04900,0.01900,0.0759,0.1653,0.001414,0.004037,67.0404,0.002115,0.002054,49.4695,-0.011140,-0.008121,13.9341,-0.002981,-0.000457,15.5209,-0.12380,-0.17411,-0.54776,1.03924,-0.45595,0.13873,-0.13237,-0.19967,-0.48855,1.15876,-0.65450,0.24384,0.07801,0.00892,-0.01246,0.03100,-0.13451,1.43047,0.47225,-1.92409,0.07450,-0.28642,-0.03651,0.85651,-0.28819,-0.61126,-0.02869,-0.00990,0.00241,0.00172,-0.03639,0.00957,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1550,-0.00259,0.05729,0.44653,0.99763,-0.01041,-0.00997,0.06731,0.00757,0.04060,0.28687,0.29530,0.02190,0.05752,2,0.03014,0,0.04900,0.01900,0.0770,0.1675,0.001433,0.004444,67.0779,0.002122,0.002182,49.4871,-0.011093,-0.007263,13.8921,-0.002993,-0.000214,15.4961,-0.12420,-0.17445,-0.54737,1.03829,-0.45532,0.13246,-0.13272,-0.20031,-0.48778,1.15763,-0.65413,0.24209,0.07786,0.00911,-0.01264,0.03150,-0.13408,1.43175,0.47339,-1.92357,0.07452,-0.28854,-0.03605,0.85998,-0.28759,-0.60957,-0.02845,-0.01535,0.00147,0.00182,-0.03734,0.00980,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1600,-0.00258,0.05765,0.44654,0.99761,-0.01051,-0.00997,0.06750,0.00757,0.04089,0.28688,0.29530,0.02211,0.05780,2,0.03015,0,0.04900,0.01900,0.0781,0.1697,0.001451,0.004859,67.1111,0.002129,0.002311,49.5029,-0.011042,-0.006372,13.8514,-0.003004,0.000038,15.4727,-0.12459,-0.17479,-0.54697,1.03733,-0.45468,0.12607,-0.13305,-0.20093,-0.48701,1.15648,-0.65374,0.24024,0.07772,0.00931,-0.01282,0.03200,-0.13364,1.43295,0.47448,-1.92298,0.07457,-0.29079,-0.03561,0.86341,-0.28696,-0.60794,-0.02815,-0.02088,0.00053,0.00191,-0.03834,0.00999,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1650,-0.00258,0.05801,0.44655,0.99760,-0.01062,-0.00997,0.06769,0.00757,0.04118,0.28688,0.29530,0.02232,0.05808,2,0.03016,0,0.04900,0.01900,0.0792,0.1719,0.001469,0.005282,67.1400,0.002137,0.002443,49.5169,-0.010987,-0.005450,13.8122,-0.003014,0.000299,15.4505,-0.12496,-0.17511,-0.54656,1.03635,-0.45404,0.11955,-0.13337,-0.20154,-0.48623,1.15531,-0.65335,0.23826,0.07756,0.00952,-0.01302,0.03253,-0.13320,1.43405,0.47553,-1.92232,0.07466,-0.29314,-0.03517,0.86680,-0.28628,-0.60635,-0.02779,-0.02649,-0.00041,0.00199,-0.03939,0.01018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1700,-0.00257,0.05838,0.44656,0.99759,-0.01073,-0.00997,0.06786,0.00758,0.04147,0.28689,0.29530,0.02254,0.05836,2,0.03017,0,0.04900,0.01900,0.0804,0.1741,0.001488,0.005714,67.1641,0.002145,0.002577,49.5290,-0.010928,-0.004496,13.7743,-0.003022,0.000568,15.4297,-0.12532,-0.17542,-0.54613,1.03535,-0.45339,0.11289,-0.13368,-0.20214,-0.48545,1.15413,-0.65294,0.23617,0.07741,0.00974,-0.01322,0.03306,-0.13277,1.43505,0.47652,-1.92158,0.07478,-0.29558,-0.03475,0.87015,-0.28556,-0.60483,-0.02738,-0.03218,-0.00135,0.00206,-0.04050,0.01038,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1750,-0.00256,0.05875,0.44657,0.99757,-0.01085,-0.00997,0.06803,0.00758,0.04177,0.28690,0.29530,0.02277,0.05865,2,0.03018,0,0.04900,0.01900,0.0815,0.1762,0.001507,0.006154,67.1834,0.002154,0.002714,49.5391,-0.010865,-0.003511,13.7380,-0.003029,0.000846,15.4103,-0.12567,-0.17572,-0.54569,1.03433,-0.45274,0.10610,-0.13397,-0.20272,-0.48467,1.15293,-0.65252,0.23397,0.07726,0.00996,-0.01342,0.03361,-0.13234,1.43592,0.47746,-1.92078,0.07494,-0.29810,-0.03435,0.87346,-0.28480,-0.60337,-0.02692,-0.03794,-0.00229,0.00213,-0.04165,0.01059,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1800,-0.00255,0.05913,0.44658,0.99756,-0.01097,-0.00997,0.06820,0.00759,0.04207,0.28690,0.29530,0.02301,0.05894,2,0.03019,0,0.04900,0.01900,0.0826,0.1783,0.001525,0.006603,67.1977,0.002163,0.002853,49.5472,-0.010799,-0.002492,13.7032,-0.003035,0.001133,15.3924,-0.12600,-0.17601,-0.54523,1.03329,-0.45208,0.09915,-0.13424,-0.20328,-0.48388,1.15172,-0.65208,0.23166,0.07710,0.01019,-0.01364,0.03418,-0.13192,1.43664,0.47833,-1.91990,0.07513,-0.30072,-0.03397,0.87674,-0.28398,-0.60198,-0.02641,-0.04381,-0.00323,0.00219,-0.04286,0.01082,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1850,-0.00254,0.05951,0.44659,0.99755,-0.01109,-0.00997,0.06836,0.00759,0.04237,0.28691,0.29530,0.02325,0.05924,2,0.03020,0,0.04900,0.01900,0.0838,0.1804,0.001544,0.007062,67.2067,0.002173,0.002994,49.5532,-0.010729,-0.001438,13.6699,-0.003040,0.001428,15.3760,-0.12632,-0.17629,-0.54476,1.03223,-0.45142,0.09206,-0.13450,-0.20384,-0.48309,1.15049,-0.65163,0.22923,0.07694,0.01043,-0.01387,0.03476,-0.13152,1.43722,0.47914,-1.91894,0.07536,-0.30344,-0.03362,0.87996,-0.28311,-0.60066,-0.02586,-0.04979,-0.00417,0.00224,-0.04411,0.01106,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1900,-0.00253,0.05990,0.44660,0.99754,-0.01122,-0.00997,0.06851,0.00759,0.04268,0.28692,0.29530,0.02350,0.05953,2,0.03021,0,0.04900,0.01900,0.0849,0.1825,0.001563,0.007531,67.2100,0.002184,0.003138,49.5569,-0.010656,-0.000349,13.6383,-0.003043,0.001733,15.3612,-0.12662,-0.17655,-0.54427,1.03115,-0.45074,0.08482,-0.13474,-0.20437,-0.48230,1.14924,-0.65117,0.22668,0.07678,0.01068,-0.01410,0.03536,-0.13114,1.43764,0.47989,-1.91791,0.07562,-0.30626,-0.03331,0.88315,-0.28218,-0.59941,-0.02525,-0.05591,-0.00511,0.00229,-0.04542,0.01133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.1950,-0.00252,0.06028,0.44661,0.99753,-0.01135,-0.00997,0.06865,0.00760,0.04299,0.28692,0.29530,0.02376,0.05983,2,0.03021,1,0.04900,0.01900,0.0861,0.1845,-0.049000,0.019000,16.1612,0.002195,0.003284,49.5583,0.000000,0.000000,0.0000,-0.003046,0.002047,15.3481,-0.12692,-0.17680,-0.54376,1.03004,-0.45006,0.07744,-0.13497,-0.20490,-0.48150,1.14797,-0.65069,0.22407,0.07662,0.01094,-0.01434,0.03597,-0.13114,1.43764,0.47989,-1.91791,0.07562,-0.30626,-0.03331,0.88315,-0.28218,-0.59941,-0.02525,-0.05591,-0.00511,0.00229,-0.04542,0.01133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2000,-0.00251,0.06068,0.44662,0.99752,-0.01149,-0.00997,0.06879,0.00760,0.04330,0.28692,0.29530,0.02402,0.06013,2,0.03022,1,0.04900,0.01900,0.0869,0.1884,-0.049000,0.019000,16.1545,0.002204,0.003417,49.5599,0.000000,0.000000,0.0000,-0.003063,0.002257,15.3309,-0.12719,-0.17706,-0.54323,1.02890,-0.44937,0.06994,-0.13518,-0.20544,-0.48069,1.14667,-0.65018,0.22145,0.07645,0.01119,-0.01459,0.03659,-0.13114,1.43764,0.47989,-1.91791,0.07562,-0.30626,-0.03331,0.88315,-0.28218,-0.59941,-0.02525,-0.05591,-0.00511,0.00229,-0.04542,0.01133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2050,-0.00250,0.06107,0.44663,0.99750,-0.01162,-0.00997,0.06892,0.00761,0.04361,0.28693,0.29530,0.02429,0.06044,2,0.03023,1,0.04900,0.01900,0.0880,0.1908,-0.049000,0.019000,16.1477,0.002212,0.003553,49.5598,0.000000,0.000000,0.0000,-0.003087,0.002477,15.3151,-0.12746,-0.17731,-0.54269,1.02772,-0.44866,0.06235,-0.13538,-0.20599,-0.47988,1.14534,-0.64966,0.21885,0.07629,0.01145,-0.01484,0.03721,-0.13114,1.43764,0.47989,-1.91791,0.07562,-0.30626,-0.03331,0.88315,-0.28218,-0.59941,-0.02525,-0.05591,-0.00511,0.00229,-0.04542,0.01133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2100,-0.00248,0.06147,0.44664,0.99749,-0.01176,-0.00997,0.06904,0.00761,0.04393,0.28693,0.29530,0.02456,0.06074,2,0.03023,1,0.04900,0.01900,0.0891,0.1922,-0.049000,0.019000,16.1399,0.002218,0.003690,49.5587,0.000000,0.000000,0.0000,-0.003115,0.002701,15.3008,-0.12771,-0.17756,-0.54212,1.02651,-0.44793,0.05465,-0.13557,-0.20655,-0.47906,1.14399,-0.64913,0.21629,0.07614,0.01171,-0.01508,0.03782,-0.13114,1.43764,0.47989,-1.91791,0.07562,-0.30626,-0.03331,0.88315,-0.28218,-0.59941,-0.02525,-0.05591,-0.00511,0.00229,-0.04542,0.01133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2150,-0.00247,0.06188,0.44665,0.99748,-0.01190,-0.00996,0.06916,0.00762,0.04425,0.28693,0.29530,0.02484,0.06105,2,0.03024,1,0.04900,0.01900,0.0902,0.1931,-0.049000,0.019000,16.1301,0.002223,0.003829,49.5568,0.000000,0.000000,0.0000,-0.003147,0.002926,15.2878,-0.12796,-0.17782,-0.54153,1.02525,-0.44719,0.04686,-0.13575,-0.20712,-0.47824,1.14260,-0.64858,0.21378,0.07598,0.01196,-0.01533,0.03844,-0.13114,1.43764,0.47989,-1.91791,0.07562,-0.30626,-0.03331,0.88315,-0.28218,-0.59941,-0.02525,-0.05591,-0.00511,0.00229,-0.04542,0.01133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2200,-0.00246,0.06229,0.44666,0.99748,-0.01203,-0.00995,0.06927,0.00762,0.04458,0.28694,0.29530,0.02512,0.06136,2,0.03024,1,0.04900,0.01900,0.0914,0.1938,-0.049000,0.019000,16.1174,0.002226,0.003969,49.5541,0.000000,0.000000,0.0000,-0.003182,0.003152,15.2760,-0.12819,-0.17809,-0.54092,1.02394,-0.44643,0.03897,-0.13591,-0.20772,-0.47741,1.14119,-0.64801,0.21133,0.07582,0.01222,-0.01558,0.03905,-0.13114,1.43764,0.47989,-1.91791,0.07562,-0.30626,-0.03331,0.88315,-0.28218,-0.59941,-0.02525,-0.05591,-0.00511,0.00229,-0.04542,0.01133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2250,-0.00245,0.06270,0.44666,0.99747,-0.01217,-0.00994,0.06938,0.00762,0.04491,0.28694,0.29530,0.02539,0.06168,2,0.03024,1,0.04900,0.01900,0.0926,0.1943,-0.049000,0.019000,16.1010,0.002229,0.004111,49.5508,0.000000,0.000000,0.0000,-0.003219,0.003376,15.2654,-0.12841,-0.17836,-0.54029,1.02258,-0.44565,0.03098,-0.13607,-0.20833,-0.47658,1.13974,-0.64742,0.20893,0.07567,0.01247,-0.01583,0.03966,-0.13114,1.43764,0.47989,-1.91791,0.07562,-0.30626,-0.03331,0.88315,-0.28218,-0.59941,-0.02525,-0.05591,-0.00511,0.00229,-0.04542,0.01133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2300,-0.00243,0.06312,0.44667,0.99746,-0.01231,-0.00993,0.06948,0.00763,0.04524,0.28694,0.29530,0.02567,0.06199,2,0.03025,1,0.04900,0.01900,0.0938,0.1947,-0.049000,0.019000,16.0801,0.002230,0.004253,49.5470,0.000000,0.000000,0.0000,-0.003259,0.003599,15.2559,-0.12863,-0.17863,-0.53964,1.02118,-0.44485,0.02289,-0.13622,-0.20896,-0.47575,1.13827,-0.64682,0.20658,0.07552,0.01272,-0.01608,0.04027,-0.13114,1.43764,0.47989,-1.91791,0.07562,-0.30626,-0.03331,0.88315,-0.28218,-0.59941,-0.02525,-0.05591,-0.00511,0.00229,-0.04542,0.01133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.2350,-0.00238,0.06360,0.44648,0.99752,-0.01344,-0.00919,0.06846,0.00763,0.04558,0.28694,0.29530,0.02595,0.06231,2,0.03038,1,0.04900,0.01900,0.0950,0.1950,-0.049000,0.019000,16.0538,0.002230,0.004396,49.5428,0.000000,0.000000,0.0000,-0.003302,0.003820,15.2473,-0.12358,-0.17909,-0.54698,1.04066,-0.46430,0.04451,-0.13055,-0.20433,-0.48326,1.14420,-0.64093,0.18334,0.07600,0.01281,-0.01437,0.03356,2.01583,2.31807,-0.75342,2.01882,-1.89796,2.90565,2.10792,2.85735,-1.62910,0.36825,1.20854,-2.17124,-1.04554,-0.28763,0.32611,-0.84639,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
