t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
7.5100,-0.00577,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00395,0.00860,0.06911,0.30163,0.30051,0.04642,0.07017,1,0.07448,-0.01097,-0.27068,-0.49348,1.00471,-0.48710,0.31750,0.36561,-0.29666,-0.64535,1.47398,-0.41337,-0.00516,-0.00981,-0.00103,-0.14865,0.06753,-0.68837,4.30536,0.42059,-2.46454,0.16194,0.06675,-0.00657,-0.73410,-0.17258,0.47876,0.06308,-0.00785,0.09859,0.01228,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5150,-0.00577,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00395,0.00860,0.06911,0.30163,0.30051,0.04642,0.07017,1,0.07448,-0.01097,-0.27068,-0.49348,1.00471,-0.48710,0.31750,0.36561,-0.29666,-0.64535,1.47398,-0.41337,-0.00516,-0.00982,-0.00103,-0.14865,0.06753,-0.68837,4.30538,0.42062,-2.46452,0.16194,0.06675,-0.00657,-0.73410,-0.17258,0.47876,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5200,-0.00577,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00395,0.00860,0.06911,0.30163,0.30051,0.04642,0.07017,1,0.07448,-0.01098,-0.27068,-0.49348,1.00471,-0.48709,0.31750,0.36561,-0.29666,-0.64535,1.47398,-0.41337,-0.00516,-0.00982,-0.00103,-0.14865,0.06753,-0.68837,4.30539,0.42063,-2.46451,0.16194,0.06675,-0.00657,-0.73411,-0.17258,0.47876,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5250,-0.00577,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00395,0.00860,0.06911,0.30163,0.30051,0.04642,0.07017,1,0.07448,-0.01098,-0.27069,-0.49348,1.00471,-0.48709,0.31750,0.36561,-0.29666,-0.64535,1.47398,-0.41337,-0.00516,-0.00983,-0.00103,-0.14865,0.06753,-0.68836,4.30540,0.42064,-2.46450,0.16194,0.06674,-0.00657,-0.73411,-0.17258,0.47876,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5300,-0.00577,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00396,0.00860,0.06911,0.30163,0.30051,0.04642,0.07017,1,0.07448,-0.01098,-0.27069,-0.49348,1.00471,-0.48709,0.31750,0.36561,-0.29666,-0.64535,1.47398,-0.41337,-0.00516,-0.00984,-0.00103,-0.14865,0.06753,-0.68836,4.30541,0.42065,-2.46449,0.16194,0.06674,-0.00657,-0.73411,-0.17258,0.47876,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5350,-0.00577,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00396,0.00860,0.06911,0.30163,0.30051,0.04642,0.07017,1,0.07448,-0.01098,-0.27069,-0.49348,1.00471,-0.48709,0.31750,0.36560,-0.29666,-0.64535,1.47398,-0.41337,-0.00516,-0.00984,-0.00103,-0.14865,0.06753,-0.68836,4.30542,0.42067,-2.46448,0.16194,0.06674,-0.00657,-0.73411,-0.17258,0.47876,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5400,-0.00577,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00396,0.00860,0.06911,0.30163,0.30051,0.04642,0.07017,1,0.07448,-0.01099,-0.27069,-0.49348,1.00471,-0.48709,0.31751,0.36560,-0.29666,-0.64535,1.47399,-0.41337,-0.00516,-0.00985,-0.00103,-0.14865,0.06753,-0.68836,4.30543,0.42068,-2.46447,0.16194,0.06674,-0.00656,-0.73411,-0.17258,0.47876,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5450,-0.00577,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00396,0.00860,0.06911,0.30163,0.30051,0.04642,0.07017,1,0.07448,-0.01099,-0.27069,-0.49348,1.00471,-0.48708,0.31751,0.36560,-0.29666,-0.64535,1.47399,-0.41337,-0.00515,-0.00986,-0.00103,-0.14865,0.06753,-0.68836,4.30543,0.42068,-2.46447,0.16194,0.06674,-0.00656,-0.73411,-0.17258,0.47876,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5500,-0.00577,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00396,0.00860,0.06911,0.30163,0.30051,0.04642,0.07017,1,0.07448,-0.01099,-0.27069,-0.49348,1.00470,-0.48708,0.31751,0.36560,-0.29666,-0.64534,1.47399,-0.41337,-0.00515,-0.00987,-0.00103,-0.14865,0.06753,-0.68836,4.30543,0.42068,-2.46447,0.16194,0.06674,-0.00656,-0.73411,-0.17258,0.47876,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5550,-0.00577,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00396,0.00860,0.06911,0.30163,0.30051,0.04642,0.07017,1,0.07448,-0.01099,-0.27069,-0.49348,1.00470,-0.48708,0.31751,0.36559,-0.29666,-0.64534,1.47399,-0.41337,-0.00515,-0.00987,-0.00103,-0.14865,0.06753,-0.68835,4.30547,0.42072,-2.46444,0.16194,0.06674,-0.00656,-0.73411,-0.17257,0.47876,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5600,-0.00578,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00396,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01100,-0.27069,-0.49348,1.00470,-0.48708,0.31751,0.36559,-0.29667,-0.64534,1.47399,-0.41337,-0.00515,-0.00988,-0.00103,-0.14865,0.06753,-0.68835,4.30548,0.42074,-2.46443,0.16194,0.06674,-0.00656,-0.73411,-0.17257,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5650,-0.00578,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00396,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01100,-0.27069,-0.49348,1.00470,-0.48708,0.31751,0.36559,-0.29667,-0.64534,1.47399,-0.41337,-0.00515,-0.00989,-0.00103,-0.14864,0.06753,-0.68835,4.30549,0.42075,-2.46442,0.16194,0.06674,-0.00656,-0.73411,-0.17257,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5700,-0.00578,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00397,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01100,-0.27069,-0.49349,1.00470,-0.48708,0.31751,0.36559,-0.29667,-0.64534,1.47399,-0.41338,-0.00515,-0.00989,-0.00103,-0.14864,0.06753,-0.68834,4.30550,0.42076,-2.46441,0.16194,0.06674,-0.00656,-0.73411,-0.17257,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5750,-0.00578,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00397,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01100,-0.27069,-0.49349,1.00470,-0.48707,0.31751,0.36558,-0.29667,-0.64534,1.47399,-0.41338,-0.00515,-0.00990,-0.00103,-0.14864,0.06753,-0.68834,4.30551,0.42077,-2.46440,0.16194,0.06673,-0.00656,-0.73411,-0.17257,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5800,-0.00578,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00397,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01101,-0.27069,-0.49349,1.00470,-0.48707,0.31751,0.36558,-0.29667,-0.64534,1.47399,-0.41338,-0.00515,-0.00991,-0.00103,-0.14864,0.06753,-0.68834,4.30552,0.42079,-2.46439,0.16194,0.06673,-0.00656,-0.73411,-0.17257,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5850,-0.00578,0.09400,0.45659,0.99966,-0.02316,-0.01117,0.00397,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01101,-0.27070,-0.49349,1.00470,-0.48707,0.31751,0.36558,-0.29667,-0.64534,1.47399,-0.41338,-0.00515,-0.00992,-0.00103,-0.14864,0.06753,-0.68834,4.30553,0.42080,-2.46438,0.16194,0.06673,-0.00656,-0.73411,-0.17257,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5900,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00397,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01101,-0.27070,-0.49349,1.00470,-0.48707,0.31751,0.36558,-0.29667,-0.64534,1.47399,-0.41338,-0.00515,-0.00992,-0.00103,-0.14864,0.06753,-0.68834,4.30553,0.42080,-2.46438,0.16194,0.06673,-0.00656,-0.73411,-0.17257,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.5950,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00397,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01101,-0.27070,-0.49349,1.00469,-0.48707,0.31751,0.36558,-0.29667,-0.64534,1.47399,-0.41338,-0.00515,-0.00993,-0.00103,-0.14864,0.06753,-0.68833,4.30556,0.42083,-2.46436,0.16194,0.06673,-0.00656,-0.73411,-0.17257,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6000,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00397,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01102,-0.27070,-0.49349,1.00469,-0.48706,0.31751,0.36557,-0.29667,-0.64534,1.47399,-0.41338,-0.00515,-0.00994,-0.00103,-0.14864,0.06753,-0.68833,4.30557,0.42084,-2.46435,0.16194,0.06673,-0.00656,-0.73411,-0.17256,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6050,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00397,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01102,-0.27070,-0.49349,1.00469,-0.48706,0.31751,0.36557,-0.29667,-0.64533,1.47399,-0.41338,-0.00515,-0.00995,-0.00103,-0.14864,0.06753,-0.68833,4.30558,0.42085,-2.46435,0.16194,0.06673,-0.00656,-0.73411,-0.17256,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6100,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00398,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01102,-0.27070,-0.49349,1.00469,-0.48706,0.31751,0.36557,-0.29667,-0.64533,1.47399,-0.41338,-0.00515,-0.00995,-0.00103,-0.14864,0.06753,-0.68832,4.30559,0.42086,-2.46434,0.16194,0.06673,-0.00656,-0.73411,-0.17256,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6150,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00398,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01102,-0.27070,-0.49349,1.00469,-0.48706,0.31751,0.36557,-0.29667,-0.64533,1.47399,-0.41338,-0.00515,-0.00996,-0.00103,-0.14864,0.06753,-0.68832,4.30560,0.42088,-2.46433,0.16194,0.06673,-0.00656,-0.73411,-0.17256,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6200,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00398,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01103,-0.27070,-0.49349,1.00469,-0.48706,0.31751,0.36556,-0.29668,-0.64533,1.47399,-0.41338,-0.00515,-0.00997,-0.00103,-0.14864,0.06753,-0.68832,4.30561,0.42089,-2.46432,0.16194,0.06673,-0.00656,-0.73411,-0.17256,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6250,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00398,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01103,-0.27070,-0.49349,1.00469,-0.48705,0.31751,0.36556,-0.29668,-0.64533,1.47399,-0.41338,-0.00515,-0.00997,-0.00103,-0.14864,0.06753,-0.68832,4.30562,0.42090,-2.46431,0.16194,0.06673,-0.00656,-0.73411,-0.17256,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6300,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00398,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01103,-0.27070,-0.49349,1.00469,-0.48705,0.31751,0.36556,-0.29668,-0.64533,1.47399,-0.41338,-0.00515,-0.00998,-0.00103,-0.14864,0.06753,-0.68831,4.30563,0.42091,-2.46430,0.16194,0.06672,-0.00656,-0.73411,-0.17256,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6350,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00398,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01103,-0.27070,-0.49350,1.00468,-0.48705,0.31751,0.36556,-0.29668,-0.64533,1.47399,-0.41338,-0.00515,-0.00999,-0.00103,-0.14864,0.06753,-0.68831,4.30564,0.42093,-2.46429,0.16194,0.06672,-0.00656,-0.73411,-0.17256,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07582,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6400,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00398,0.00860,0.06911,0.30163,0.30051,0.04641,0.07017,1,0.07448,-0.01104,-0.27070,-0.49350,1.00468,-0.48705,0.31751,0.36555,-0.29668,-0.64533,1.47399,-0.41339,-0.00515,-0.01000,-0.00103,-0.14863,0.06753,-0.68831,4.30565,0.42094,-2.46428,0.16194,0.06672,-0.00656,-0.73411,-0.17256,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6450,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00398,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01104,-0.27071,-0.49350,1.00468,-0.48705,0.31751,0.36555,-0.29668,-0.64533,1.47399,-0.41339,-0.00515,-0.01000,-0.00103,-0.14863,0.06752,-0.68831,4.30566,0.42095,-2.46427,0.16194,0.06672,-0.00656,-0.73411,-0.17255,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6500,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00399,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01104,-0.27071,-0.49350,1.00468,-0.48704,0.31751,0.36555,-0.29668,-0.64533,1.47399,-0.41339,-0.00515,-0.01001,-0.00103,-0.14863,0.06752,-0.68831,4.30567,0.42097,-2.46426,0.16194,0.06672,-0.00656,-0.73412,-0.17255,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6550,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00399,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01104,-0.27071,-0.49350,1.00468,-0.48704,0.31751,0.36555,-0.29668,-0.64533,1.47399,-0.41339,-0.00515,-0.01002,-0.00103,-0.14863,0.06752,-0.68830,4.30569,0.42098,-2.46425,0.16194,0.06672,-0.00656,-0.73412,-0.17255,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6600,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00399,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01105,-0.27071,-0.49350,1.00468,-0.48704,0.31751,0.36554,-0.29668,-0.64532,1.47399,-0.41339,-0.00515,-0.01003,-0.00103,-0.14863,0.06752,-0.68830,4.30570,0.42099,-2.46424,0.16194,0.06672,-0.00656,-0.73412,-0.17255,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6650,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00399,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01105,-0.27071,-0.49350,1.00468,-0.48704,0.31751,0.36554,-0.29668,-0.64532,1.47399,-0.41339,-0.00515,-0.01003,-0.00103,-0.14863,0.06752,-0.68830,4.30571,0.42101,-2.46423,0.16194,0.06672,-0.00656,-0.73412,-0.17255,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6700,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00399,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01105,-0.27071,-0.49350,1.00468,-0.48704,0.31751,0.36554,-0.29668,-0.64532,1.47400,-0.41339,-0.00515,-0.01004,-0.00103,-0.14863,0.06752,-0.68830,4.30572,0.42102,-2.46422,0.16194,0.06672,-0.00656,-0.73412,-0.17255,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6750,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00399,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01105,-0.27071,-0.49350,1.00467,-0.48704,0.31751,0.36554,-0.29668,-0.64532,1.47400,-0.41339,-0.00515,-0.01005,-0.00103,-0.14863,0.06752,-0.68829,4.30573,0.42103,-2.46421,0.16194,0.06672,-0.00656,-0.73412,-0.17255,0.47877,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6800,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00399,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01106,-0.27071,-0.49350,1.00467,-0.48703,0.31751,0.36554,-0.29668,-0.64532,1.47400,-0.41339,-0.00515,-0.01005,-0.00103,-0.14863,0.06752,-0.68829,4.30574,0.42104,-2.46420,0.16194,0.06671,-0.00656,-0.73412,-0.17255,0.47878,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6850,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00399,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01106,-0.27071,-0.49350,1.00467,-0.48703,0.31751,0.36553,-0.29669,-0.64532,1.47400,-0.41339,-0.00515,-0.01006,-0.00103,-0.14863,0.06752,-0.68829,4.30575,0.42106,-2.46419,0.16194,0.06671,-0.00656,-0.73412,-0.17255,0.47878,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6900,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00400,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01106,-0.27071,-0.49350,1.00467,-0.48703,0.31751,0.36553,-0.29669,-0.64532,1.47400,-0.41339,-0.00515,-0.01007,-0.00103,-0.14863,0.06752,-0.68829,4.30576,0.42107,-2.46418,0.16194,0.06671,-0.00656,-0.73412,-0.17254,0.47878,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.6950,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00400,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01106,-0.27071,-0.49350,1.00467,-0.48703,0.31751,0.36553,-0.29669,-0.64532,1.47400,-0.41339,-0.00515,-0.01008,-0.00103,-0.14863,0.06752,-0.68828,4.30577,0.42108,-2.46417,0.16194,0.06671,-0.00656,-0.73412,-0.17254,0.47878,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7000,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00400,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01106,-0.27071,-0.49350,1.00467,-0.48703,0.31751,0.36553,-0.29669,-0.64532,1.47400,-0.41339,-0.00515,-0.01008,-0.00103,-0.14863,0.06752,-0.68828,4.30579,0.42110,-2.46417,0.16194,0.06671,-0.00656,-0.73412,-0.17254,0.47878,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7050,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00400,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01107,-0.27072,-0.49351,1.00467,-0.48702,0.31751,0.36552,-0.29669,-0.64532,1.47400,-0.41340,-0.00515,-0.01009,-0.00103,-0.14863,0.06752,-0.68828,4.30580,0.42111,-2.46416,0.16194,0.06671,-0.00656,-0.73412,-0.17254,0.47878,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
7.7100,-0.00578,0.09400,0.45659,0.99966,-0.02315,-0.01117,0.00400,0.00860,0.06911,0.30163,0.30051,0.04640,0.07017,1,0.07448,-0.01107,-0.27072,-0.49351,1.00467,-0.48702,0.31751,0.36552,-0.29669,-0.64532,1.47400,-0.41340,-0.00515,-0.01010,-0.00103,-0.14862,0.06752,-0.68828,4.30581,0.42112,-2.46415,0.16194,0.06671,-0.00656,-0.73412,-0.17254,0.47878,0.06308,-0.00785,0.09859,0.01229,-0.07581,-0.00490,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
