t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,cop_lx,cop_ly,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.8750,0.00012,0.01405,0.46276,1.00000,0.00008,0.00083,0.00014,0.00868,0.01029,0.30152,0.30051,0.00166,0.01372,2,0.03483,0.04900,0.01900,0.002734,0.009780,31.5356,0.002453,0.009047,32.5527,0.002768,0.009863,31.4686,0.002481,0.009191,32.4892,-0.00046,-0.05126,-0.54778,1.08968,-0.54340,0.04739,-0.00025,-0.05152,-0.54773,1.09003,-0.54381,0.04759,-0.00283,-0.00000,-0.00290,-0.00000,-0.00058,-0.01041,0.00959,-1.29577,0.08214,-0.28114,-0.00040,-0.00613,0.00727,-1.29356,0.08224,-0.28431,-0.00067,-0.00011,-0.00074,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8800,0.00012,0.01423,0.46276,1.00000,0.00008,0.00083,0.00014,0.00868,0.01042,0.30152,0.30051,0.00166,0.01386,2,0.03483,0.04900,0.01900,0.002734,0.009923,31.5357,0.002452,0.009181,32.5532,0.002768,0.010006,31.4677,0.002481,0.009325,32.4887,-0.00047,-0.05190,-0.54770,1.08951,-0.54332,0.04797,-0.00026,-0.05216,-0.54764,1.08987,-0.54373,0.04817,-0.00283,-0.00000,-0.00290,-0.00000,-0.00058,-0.01050,0.00966,-1.29566,0.08218,-0.28536,-0.00040,-0.00625,0.00730,-1.29342,0.08228,-0.28852,-0.00068,-0.00011,-0.00075,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8850,0.00012,0.01441,0.46276,1.00000,0.00008,0.00083,0.00014,0.00868,0.01055,0.30152,0.30051,0.00166,0.01401,2,0.03483,0.04900,0.01900,0.002734,0.010068,31.5357,0.002452,0.009316,32.5537,0.002768,0.010151,31.4668,0.002481,0.009460,32.4882,-0.00047,-0.05254,-0.54762,1.08934,-0.54323,0.04855,-0.00027,-0.05280,-0.54756,1.08970,-0.54364,0.04876,-0.00283,-0.00000,-0.00291,-0.00000,-0.00059,-0.01059,0.00973,-1.29554,0.08221,-0.28961,-0.00040,-0.00636,0.00733,-1.29327,0.08231,-0.29275,-0.00068,-0.00011,-0.00075,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8900,0.00012,0.01459,0.46276,1.00000,0.00008,0.00083,0.00014,0.00868,0.01068,0.30152,0.30051,0.00167,0.01416,2,0.03483,0.04900,0.01900,0.002734,0.010213,31.5358,0.002452,0.009451,32.5542,0.002768,0.010296,31.4658,0.002481,0.009595,32.4878,-0.00048,-0.05318,-0.54754,1.08917,-0.54314,0.04914,-0.00027,-0.05345,-0.54747,1.08953,-0.54356,0.04934,-0.00283,-0.00000,-0.00291,-0.00000,-0.00059,-0.01068,0.00979,-1.29543,0.08225,-0.29388,-0.00041,-0.00648,0.00736,-1.29311,0.08235,-0.29701,-0.00069,-0.00011,-0.00076,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8950,0.00012,0.01476,0.46276,1.00000,0.00008,0.00083,0.00015,0.00868,0.01081,0.30152,0.30051,0.00167,0.01430,2,0.03483,0.04900,0.01900,0.002734,0.010359,31.5359,0.002451,0.009588,32.5548,0.002769,0.010442,31.4649,0.002481,0.009732,32.4873,-0.00049,-0.05383,-0.54745,1.08900,-0.54306,0.04973,-0.00028,-0.05409,-0.54738,1.08935,-0.54348,0.04993,-0.00284,-0.00000,-0.00291,-0.00000,-0.00060,-0.01077,0.00986,-1.29531,0.08228,-0.29817,-0.00041,-0.00660,0.00739,-1.29296,0.08239,-0.30129,-0.00069,-0.00011,-0.00076,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9000,0.00013,0.01494,0.46276,1.00000,0.00008,0.00084,0.00015,0.00868,0.01094,0.30152,0.30051,0.00167,0.01445,2,0.03483,0.04900,0.01900,0.002734,0.010505,31.5360,0.002451,0.009725,32.5553,0.002769,0.010589,31.4639,0.002481,0.009869,32.4868,-0.00049,-0.05449,-0.54737,1.08882,-0.54297,0.05032,-0.00029,-0.05475,-0.54729,1.08917,-0.54339,0.05052,-0.00284,-0.00000,-0.00292,-0.00000,-0.00060,-0.01086,0.00993,-1.29519,0.08232,-0.30249,-0.00042,-0.00672,0.00743,-1.29280,0.08243,-0.30559,-0.00069,-0.00011,-0.00076,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9050,0.00013,0.01513,0.46276,1.00000,0.00008,0.00084,0.00015,0.00868,0.01108,0.30152,0.30051,0.00167,0.01460,2,0.03483,0.04900,0.01900,0.002733,0.010653,31.5361,0.002450,0.009862,32.5558,0.002769,0.010737,31.4630,0.002481,0.010007,32.4863,-0.00050,-0.05514,-0.54728,1.08864,-0.54288,0.05092,-0.00030,-0.05540,-0.54720,1.08899,-0.54331,0.05112,-0.00284,-0.00000,-0.00292,-0.00000,-0.00061,-0.01095,0.01001,-1.29506,0.08235,-0.30683,-0.00042,-0.00683,0.00746,-1.29263,0.08247,-0.30992,-0.00070,-0.00011,-0.00077,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9100,0.00013,0.01531,0.46276,1.00000,0.00008,0.00084,0.00016,0.00868,0.01121,0.30152,0.30051,0.00167,0.01475,2,0.03483,0.04900,0.01900,0.002733,0.010801,31.5361,0.002450,0.010001,32.5564,0.002770,0.010885,31.4620,0.002481,0.010145,32.4858,-0.00051,-0.05580,-0.54719,1.08845,-0.54278,0.05152,-0.00030,-0.05606,-0.54710,1.08880,-0.54322,0.05172,-0.00285,-0.00000,-0.00292,-0.00000,-0.00061,-0.01104,0.01008,-1.29493,0.08239,-0.31120,-0.00043,-0.00695,0.00749,-1.29246,0.08251,-0.31427,-0.00070,-0.00011,-0.00077,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9150,0.00013,0.01549,0.46276,1.00000,0.00008,0.00084,0.00016,0.00868,0.01135,0.30152,0.30051,0.00168,0.01490,2,0.03483,0.04900,0.01900,0.002733,0.010950,31.5362,0.002450,0.010140,32.5569,0.002770,0.011035,31.4610,0.002481,0.010284,32.4853,-0.00052,-0.05646,-0.54710,1.08827,-0.54269,0.05212,-0.00031,-0.05672,-0.54701,1.08862,-0.54313,0.05232,-0.00285,-0.00000,-0.00293,-0.00000,-0.00062,-0.01112,0.01015,-1.29480,0.08243,-0.31558,-0.00043,-0.00707,0.00753,-1.29229,0.08254,-0.31864,-0.00071,-0.00011,-0.00078,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9200,0.00013,0.01567,0.46276,1.00000,0.00008,0.00084,0.00016,0.00868,0.01148,0.30153,0.30051,0.00168,0.01505,2,0.03483,0.04900,0.01900,0.002733,0.011100,31.5362,0.002449,0.010280,32.5575,0.002770,0.011185,31.4600,0.002481,0.010424,32.4848,-0.00052,-0.05712,-0.54700,1.08807,-0.54259,0.05272,-0.00032,-0.05738,-0.54691,1.08843,-0.54304,0.05292,-0.00285,-0.00000,-0.00293,-0.00000,-0.00062,-0.01121,0.01022,-1.29467,0.08247,-0.31999,-0.00044,-0.00718,0.00756,-1.29212,0.08259,-0.32304,-0.00071,-0.00011,-0.00078,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9250,0.00013,0.01586,0.46276,1.00000,0.00008,0.00084,0.00017,0.00868,0.01162,0.30153,0.30051,0.00168,0.01520,2,0.03483,0.04900,0.01900,0.002733,0.011250,31.5363,0.002449,0.010420,32.5580,0.002771,0.011335,31.4590,0.002481,0.010565,32.4843,-0.00053,-0.05779,-0.54691,1.08788,-0.54249,0.05333,-0.00033,-0.05805,-0.54681,1.08823,-0.54294,0.05353,-0.00286,-0.00000,-0.00293,-0.00000,-0.00063,-0.01130,0.01029,-1.29453,0.08251,-0.32442,-0.00044,-0.00730,0.00760,-1.29194,0.08263,-0.32745,-0.00072,-0.00011,-0.00079,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9300,0.00014,0.01605,0.46276,1.00000,0.00007,0.00084,0.00017,0.00868,0.01176,0.30153,0.30051,0.00168,0.01536,2,0.03483,0.04900,0.01900,0.002733,0.011401,31.5363,0.002449,0.010561,32.5586,0.002771,0.011487,31.4580,0.002481,0.010706,32.4838,-0.00054,-0.05846,-0.54681,1.08768,-0.54240,0.05394,-0.00033,-0.05872,-0.54671,1.08803,-0.54285,0.05414,-0.00286,-0.00000,-0.00294,-0.00000,-0.00063,-0.01138,0.01037,-1.29438,0.08254,-0.32888,-0.00044,-0.00742,0.00763,-1.29176,0.08267,-0.33189,-0.00072,-0.00011,-0.00079,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9350,0.00014,0.01623,0.46276,1.00000,0.00007,0.00084,0.00017,0.00868,0.01189,0.30153,0.30051,0.00168,0.01551,2,0.03483,0.04900,0.01900,0.002733,0.011553,31.5364,0.002448,0.010703,32.5591,0.002771,0.011639,31.4570,0.002481,0.010848,32.4833,-0.00055,-0.05914,-0.54672,1.08748,-0.54229,0.05455,-0.00034,-0.05940,-0.54660,1.08783,-0.54275,0.05475,-0.00286,-0.00000,-0.00294,-0.00000,-0.00064,-0.01147,0.01044,-1.29424,0.08258,-0.33336,-0.00045,-0.00753,0.00767,-1.29157,0.08271,-0.33635,-0.00072,-0.00011,-0.00080,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9400,0.00014,0.01642,0.46276,1.00000,0.00007,0.00084,0.00017,0.00868,0.01203,0.30153,0.30051,0.00169,0.01566,2,0.03483,0.04900,0.01900,0.002733,0.011706,31.5364,0.002448,0.010846,32.5597,0.002772,0.011792,31.4559,0.002481,0.010991,32.4828,-0.00055,-0.05981,-0.54662,1.08728,-0.54219,0.05517,-0.00035,-0.06007,-0.54650,1.08763,-0.54266,0.05537,-0.00287,-0.00000,-0.00295,-0.00000,-0.00064,-0.01155,0.01052,-1.29409,0.08262,-0.33786,-0.00045,-0.00764,0.00770,-1.29138,0.08275,-0.34084,-0.00073,-0.00011,-0.00080,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9450,0.00014,0.01661,0.46276,1.00000,0.00007,0.00084,0.00018,0.00868,0.01217,0.30153,0.30051,0.00169,0.01582,2,0.03483,0.04900,0.01900,0.002732,0.011859,31.5364,0.002448,0.010989,32.5602,0.002772,0.011945,31.4549,0.002481,0.011134,32.4823,-0.00056,-0.06049,-0.54652,1.08707,-0.54209,0.05579,-0.00036,-0.06075,-0.54639,1.08742,-0.54256,0.05599,-0.00287,-0.00000,-0.00295,-0.00000,-0.00065,-0.01163,0.01059,-1.29394,0.08266,-0.34238,-0.00046,-0.00776,0.00774,-1.29119,0.08279,-0.34534,-0.00073,-0.00011,-0.00081,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9500,0.00014,0.01680,0.46276,1.00000,0.00007,0.00085,0.00018,0.00868,0.01231,0.30153,0.30051,0.00169,0.01597,2,0.03483,0.04900,0.01900,0.002732,0.012013,31.5364,0.002447,0.011133,32.5608,0.002772,0.012100,31.4538,0.002481,0.011278,32.4818,-0.00057,-0.06118,-0.54641,1.08686,-0.54198,0.05641,-0.00037,-0.06144,-0.54629,1.08721,-0.54246,0.05661,-0.00288,-0.00000,-0.00296,-0.00000,-0.00065,-0.01172,0.01067,-1.29378,0.08270,-0.34692,-0.00046,-0.00787,0.00778,-1.29099,0.08284,-0.34987,-0.00074,-0.00011,-0.00081,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9550,0.00014,0.01699,0.46276,1.00000,0.00007,0.00085,0.00018,0.00868,0.01245,0.30153,0.30051,0.00169,0.01612,2,0.03483,0.04900,0.01900,0.002732,0.012168,31.5364,0.002447,0.011277,32.5613,0.002773,0.012255,31.4527,0.002481,0.011423,32.4813,-0.00058,-0.06186,-0.54631,1.08665,-0.54188,0.05703,-0.00037,-0.06212,-0.54617,1.08699,-0.54235,0.05723,-0.00288,-0.00000,-0.00296,-0.00000,-0.00066,-0.01180,0.01074,-1.29362,0.08275,-0.35149,-0.00047,-0.00799,0.00781,-1.29079,0.08288,-0.35442,-0.00074,-0.00011,-0.00082,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9600,0.00015,0.01718,0.46276,1.00000,0.00007,0.00085,0.00019,0.00868,0.01259,0.30153,0.30051,0.00169,0.01628,2,0.03483,0.04900,0.01900,0.002732,0.012323,31.5364,0.002446,0.011423,32.5619,0.002773,0.012411,31.4516,0.002481,0.011568,32.4808,-0.00059,-0.06255,-0.54620,1.08643,-0.54177,0.05766,-0.00038,-0.06281,-0.54606,1.08678,-0.54225,0.05786,-0.00288,-0.00000,-0.00296,-0.00000,-0.00066,-0.01188,0.01082,-1.29345,0.08279,-0.35607,-0.00047,-0.00810,0.00785,-1.29059,0.08293,-0.35899,-0.00075,-0.00011,-0.00082,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9650,0.00015,0.01737,0.46276,1.00000,0.00007,0.00085,0.00019,0.00868,0.01273,0.30153,0.30051,0.00169,0.01643,2,0.03483,0.04900,0.01900,0.002732,0.012480,31.5364,0.002446,0.011569,32.5625,0.002774,0.012567,31.4505,0.002481,0.011714,32.4803,-0.00059,-0.06325,-0.54609,1.08621,-0.54166,0.05829,-0.00039,-0.06350,-0.54595,1.08655,-0.54214,0.05849,-0.00289,-0.00000,-0.00297,-0.00000,-0.00067,-0.01196,0.01090,-1.29329,0.08283,-0.36068,-0.00048,-0.00821,0.00789,-1.29038,0.08297,-0.36358,-0.00075,-0.00011,-0.00083,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9700,0.00015,0.01756,0.46276,1.00000,0.00007,0.00085,0.00019,0.00868,0.01288,0.30153,0.30051,0.00170,0.01659,2,0.03483,0.04900,0.01900,0.002732,0.012637,31.5364,0.002446,0.011715,32.5630,0.002774,0.012724,31.4494,0.002481,0.011861,32.4798,-0.00060,-0.06394,-0.54598,1.08598,-0.54154,0.05892,-0.00040,-0.06420,-0.54583,1.08633,-0.54204,0.05912,-0.00289,-0.00000,-0.00297,-0.00000,-0.00067,-0.01204,0.01098,-1.29311,0.08287,-0.36531,-0.00048,-0.00833,0.00793,-1.29016,0.08302,-0.36820,-0.00076,-0.00011,-0.00083,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9750,0.00015,0.01776,0.46276,1.00000,0.00007,0.00085,0.00020,0.00868,0.01302,0.30153,0.30051,0.00170,0.01675,2,0.03483,0.04900,0.01900,0.002732,0.012794,31.5364,0.002445,0.011862,32.5636,0.002774,0.012882,31.4483,0.002482,0.012009,32.4792,-0.00061,-0.06464,-0.54587,1.08576,-0.54143,0.05956,-0.00041,-0.06490,-0.54572,1.08610,-0.54193,0.05976,-0.00290,-0.00000,-0.00298,-0.00000,-0.00068,-0.01212,0.01105,-1.29294,0.08291,-0.36996,-0.00048,-0.00844,0.00796,-1.28995,0.08306,-0.37283,-0.00077,-0.00011,-0.00084,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9800,0.00015,0.01795,0.46276,1.00000,0.00007,0.00085,0.00020,0.00868,0.01316,0.30153,0.30051,0.00170,0.01691,2,0.03483,0.04900,0.01900,0.002732,0.012952,31.5364,0.002445,0.012010,32.5642,0.002775,0.013041,31.4472,0.002482,0.012157,32.4787,-0.00062,-0.06534,-0.54576,1.08553,-0.54131,0.06019,-0.00042,-0.06560,-0.54560,1.08587,-0.54181,0.06040,-0.00290,-0.00000,-0.00298,-0.00000,-0.00068,-0.01220,0.01113,-1.29276,0.08296,-0.37464,-0.00049,-0.00855,0.00800,-1.28973,0.08311,-0.37749,-0.00077,-0.00012,-0.00084,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9850,0.00016,0.01815,0.46276,1.00000,0.00007,0.00085,0.00021,0.00868,0.01331,0.30153,0.30051,0.00170,0.01706,2,0.03483,0.04900,0.01900,0.002732,0.013111,31.5364,0.002445,0.012159,32.5648,0.002775,0.013200,31.4460,0.002482,0.012305,32.4782,-0.00063,-0.06605,-0.54564,1.08529,-0.54120,0.06083,-0.00042,-0.06630,-0.54548,1.08563,-0.54170,0.06104,-0.00291,-0.00000,-0.00299,-0.00000,-0.00069,-0.01228,0.01121,-1.29257,0.08300,-0.37933,-0.00049,-0.00866,0.00804,-1.28950,0.08316,-0.38217,-0.00078,-0.00012,-0.00085,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9900,0.00016,0.01834,0.46276,1.00000,0.00007,0.00085,0.00021,0.00868,0.01345,0.30153,0.30051,0.00170,0.01722,2,0.03483,0.04900,0.01900,0.002732,0.013271,31.5363,0.002444,0.012308,32.5654,0.002776,0.013360,31.4448,0.002482,0.012455,32.4777,-0.00064,-0.06675,-0.54553,1.08505,-0.54108,0.06148,-0.00043,-0.06701,-0.54535,1.08539,-0.54159,0.06168,-0.00291,-0.00000,-0.00299,-0.00000,-0.00069,-0.01235,0.01129,-1.29239,0.08305,-0.38405,-0.00050,-0.00877,0.00808,-1.28927,0.08320,-0.38687,-0.00078,-0.00012,-0.00085,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9950,0.00016,0.01854,0.46276,1.00000,0.00007,0.00085,0.00021,0.00868,0.01360,0.30153,0.30051,0.00171,0.01738,2,0.03483,0.04900,0.01900,0.002732,0.013431,31.5363,0.002444,0.012457,32.5659,0.002776,0.013521,31.4437,0.002482,0.012605,32.4772,-0.00064,-0.06746,-0.54541,1.08481,-0.54095,0.06212,-0.00044,-0.06772,-0.54523,1.08515,-0.54147,0.06233,-0.00292,-0.00000,-0.00300,-0.00000,-0.00070,-0.01243,0.01137,-1.29219,0.08309,-0.38878,-0.00050,-0.00888,0.00812,-1.28904,0.08325,-0.39159,-0.00079,-0.00012,-0.00086,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0000,0.00016,0.01874,0.46277,1.00000,0.00007,0.00085,0.00022,0.00868,0.01374,0.30153,0.30051,0.00171,0.01754,2,0.03483,0.04900,0.01900,0.002732,0.013592,31.5362,0.002444,0.012608,32.5665,0.002777,0.013682,31.4425,0.002482,0.012755,32.4766,-0.00065,-0.06818,-0.54529,1.08456,-0.54083,0.06277,-0.00045,-0.06843,-0.54510,1.08490,-0.54135,0.06297,-0.00292,-0.00000,-0.00301,-0.00000,-0.00071,-0.01251,0.01146,-1.29200,0.08314,-0.39354,-0.00051,-0.00899,0.00816,-1.28880,0.08330,-0.39633,-0.00079,-0.00012,-0.00087,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0050,0.00016,0.01893,0.46277,1.00000,0.00007,0.00086,0.00022,0.00868,0.01389,0.30153,0.30051,0.00171,0.01770,2,0.03483,0.04900,0.01900,0.002732,0.013754,31.5362,0.002443,0.012759,32.5671,0.002777,0.013845,31.4413,0.002482,0.012907,32.4761,-0.00066,-0.06889,-0.54516,1.08431,-0.54071,0.06342,-0.00046,-0.06915,-0.54497,1.08465,-0.54123,0.06363,-0.00293,-0.00000,-0.00301,-0.00000,-0.00071,-0.01258,0.01154,-1.29180,0.08318,-0.39832,-0.00051,-0.00910,0.00820,-1.28856,0.08335,-0.40109,-0.00080,-0.00012,-0.00087,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0100,0.00017,0.01913,0.46277,1.00000,0.00007,0.00086,0.00022,0.00868,0.01404,0.30153,0.30051,0.00171,0.01786,2,0.03483,0.04900,0.01900,0.002732,0.013917,31.5361,0.002443,0.012910,32.5677,0.002778,0.014007,31.4401,0.002482,0.013058,32.4756,-0.00067,-0.06961,-0.54504,1.08406,-0.54058,0.06408,-0.00047,-0.06987,-0.54484,1.08440,-0.54111,0.06428,-0.00293,-0.00000,-0.00302,-0.00000,-0.00072,-0.01265,0.01162,-1.29159,0.08323,-0.40312,-0.00052,-0.00921,0.00824,-1.28831,0.08340,-0.40587,-0.00080,-0.00012,-0.00088,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0150,0.00017,0.01933,0.46277,1.00000,0.00007,0.00086,0.00023,0.00869,0.01418,0.30153,0.30051,0.00171,0.01802,2,0.03483,0.04900,0.01900,0.002732,0.014080,31.5360,0.002443,0.013063,32.5683,0.002778,0.014171,31.4389,0.002482,0.013211,32.4750,-0.00068,-0.07033,-0.54491,1.08380,-0.54045,0.06473,-0.00048,-0.07059,-0.54471,1.08414,-0.54099,0.06494,-0.00294,-0.00000,-0.00302,-0.00000,-0.00072,-0.01273,0.01170,-1.29138,0.08328,-0.40794,-0.00052,-0.00932,0.00828,-1.28806,0.08345,-0.41067,-0.00081,-0.00012,-0.00088,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0200,0.00017,0.01953,0.46277,1.00000,0.00007,0.00086,0.00023,0.00869,0.01433,0.30153,0.30051,0.00171,0.01818,2,0.03483,0.04900,0.01900,0.002732,0.014243,31.5359,0.002442,0.013216,32.5689,0.002779,0.014335,31.4376,0.002482,0.013364,32.4745,-0.00069,-0.07106,-0.54478,1.08354,-0.54032,0.06539,-0.00048,-0.07131,-0.54457,1.08388,-0.54086,0.06559,-0.00294,-0.00000,-0.00303,-0.00000,-0.00073,-0.01280,0.01179,-1.29117,0.08332,-0.41278,-0.00052,-0.00943,0.00833,-1.28780,0.08350,-0.41549,-0.00082,-0.00012,-0.00089,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0250,0.00017,0.01974,0.46277,1.00000,0.00007,0.00086,0.00023,0.00869,0.01448,0.30153,0.30051,0.00172,0.01834,2,0.03483,0.04900,0.01900,0.002732,0.014408,31.5358,0.002442,0.013369,32.5695,0.002779,0.014500,31.4364,0.002482,0.013518,32.4739,-0.00070,-0.07178,-0.54465,1.08328,-0.54019,0.06605,-0.00049,-0.07204,-0.54444,1.08361,-0.54074,0.06626,-0.00295,-0.00000,-0.00303,-0.00000,-0.00073,-0.01287,0.01187,-1.29095,0.08337,-0.41764,-0.00053,-0.00954,0.00837,-1.28754,0.08355,-0.42033,-0.00082,-0.00012,-0.00090,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0300,0.00018,0.01994,0.46277,1.00000,0.00007,0.00086,0.00024,0.00869,0.01463,0.30153,0.30051,0.00172,0.01851,2,0.03483,0.04900,0.01900,0.002732,0.014573,31.5357,0.002442,0.013523,32.5701,0.002780,0.014665,31.4351,0.002482,0.013672,32.4734,-0.00071,-0.07251,-0.54452,1.08301,-0.54006,0.06672,-0.00050,-0.07277,-0.54430,1.08334,-0.54061,0.06692,-0.00295,-0.00000,-0.00304,-0.00000,-0.00074,-0.01295,0.01196,-1.29073,0.08342,-0.42252,-0.00053,-0.00965,0.00841,-1.28728,0.08360,-0.42519,-0.00083,-0.00012,-0.00090,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0350,0.00018,0.02014,0.46277,1.00000,0.00007,0.00086,0.00024,0.00869,0.01478,0.30153,0.30051,0.00172,0.01867,2,0.03483,0.04900,0.01900,0.002732,0.014738,31.5356,0.002441,0.013678,32.5707,0.002780,0.014831,31.4339,0.002482,0.013827,32.4729,-0.00071,-0.07325,-0.54439,1.08274,-0.53992,0.06738,-0.00051,-0.07350,-0.54416,1.08307,-0.54048,0.06759,-0.00296,-0.00000,-0.00305,-0.00000,-0.00074,-0.01302,0.01204,-1.29051,0.08347,-0.42742,-0.00054,-0.00976,0.00845,-1.28701,0.08365,-0.43007,-0.00083,-0.00012,-0.00091,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
