t_s,phase,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,imu_temp,power_v,power_a,foot0,foot1,foot2,foot3,FR_hip_cmd,FR_hip_q,FR_hip_dq,FR_hip_tau,FR_thigh_cmd,FR_thigh_q,FR_thigh_dq,FR_thigh_tau,FR_calf_cmd,FR_calf_q,FR_calf_dq,FR_calf_tau,FL_hip_cmd,FL_hip_q,FL_hip_dq,FL_hip_tau,FL_thigh_cmd,FL_thigh_q,FL_thigh_dq,FL_thigh_tau,FL_calf_cmd,FL_calf_q,FL_calf_dq,FL_calf_tau,RR_hip_cmd,RR_hip_q,RR_hip_dq,RR_hip_tau,RR_thigh_cmd,RR_thigh_q,RR_thigh_dq,RR_thigh_tau,RR_calf_cmd,RR_calf_q,RR_calf_dq,RR_calf_tau,RL_hip_cmd,RL_hip_q,RL_hip_dq,RL_hip_tau,RL_thigh_cmd,RL_thigh_q,RL_thigh_dq,RL_thigh_tau,RL_calf_cmd,RL_calf_q,RL_calf_dq,RL_calf_tau
8.7300,C,-0.01426,0.00459,-2.12342,0.00107,0.01811,0.00959,-0.49680,-0.44532,9.24042,-0.487379,0.001472,-0.007346,0.873159,79,30.863,1.846,101,16,29,15,0.00000,0.00096,0.02325,2.2017,0.68315,0.68226,0.15115,-1.3606,-1.20366,-1.20668,0.02022,6.2114,0.00000,-0.00308,0.05426,-0.2226,0.50304,0.50214,0.21703,-0.0247,-1.19963,-1.19756,-0.05055,3.2716,0.00000,0.00374,-0.00388,-0.0742,0.59879,0.59763,0.10464,-0.3463,-1.21316,-1.21012,-0.00404,1.3276,0.00000,-0.00250,-0.03876,-0.8411,0.75459,0.74932,0.11627,1.6080,-1.17087,-1.17721,0.09503,9.1037
8.7320,C,-0.01426,0.00459,-2.12342,-0.00320,-0.00320,0.00213,-0.49680,-0.44532,9.24042,-0.487380,0.001472,-0.007346,0.873158,79,30.872,1.812,101,15,29,15,0.00000,0.00099,0.05038,2.1522,0.68340,0.68250,0.13177,-1.6327,-1.20359,-1.20663,0.02629,6.4010,0.00000,-0.00311,-0.05038,-0.2721,0.50336,0.50241,0.19765,0.0247,-1.19971,-1.19764,-0.04246,3.3191,0.00000,0.00371,-0.04651,-0.0247,0.59908,0.59793,0.15115,-0.3711,-1.21316,-1.21010,0.02224,1.3276,0.00000,-0.00253,0.01938,-0.8906,0.75479,0.74971,0.08526,1.6822,-1.17073,-1.17709,0.06066,9.0089
8.7340,C,-0.01425,0.00460,-2.12336,-0.01278,-0.00746,0.01917,-0.47525,-0.41061,9.54329,-0.487406,0.001464,-0.007342,0.873143,79,30.863,1.846,101,15,29,15,0.00000,0.00096,0.00775,2.1275,0.68365,0.68274,0.07751,-1.5585,-1.20352,-1.20650,0.05864,6.4010,0.00000,-0.00305,0.06201,-0.2721,0.50369,0.50271,0.16277,0.0000,-1.19979,-1.19778,-0.04853,3.2716,0.00000,0.00371,-0.02325,-0.0247,0.59937,0.59820,0.08139,-0.3711,-1.21317,-1.21012,0.03235,1.3276,0.00000,-0.00247,0.00000,-0.9648,0.75500,0.75001,0.19765,1.3111,-1.17059,-1.17693,0.07886,8.9614
8.7360,C,-0.01423,0.00464,-2.12333,0.01491,0.00852,0.01704,-0.47525,-0.41061,9.54329,-0.487419,0.001441,-0.007342,0.873136,79,30.872,1.846,101,16,29,15,0.00000,0.00093,-0.01550,2.1028,0.68390,0.68305,0.14727,-1.5833,-1.20346,-1.20644,0.04246,6.3062,0.00000,-0.00305,-0.01938,-0.4206,0.50401,0.50305,0.21315,0.0247,-1.19987,-1.19785,-0.06268,3.2242,0.00000,0.00371,-0.03876,-0.1237,0.59966,0.59857,0.18215,-0.4700,-1.21318,-1.21012,0.00607,1.3276,0.00000,-0.00250,-0.03100,-0.7916,0.75520,0.75020,0.13177,1.5585,-1.17044,-1.17660,0.09301,8.7718
8.7380,C,-0.01421,0.00467,-2.12330,-0.00852,0.01917,0.01598,-0.47525,-0.41061,9.54329,-0.487431,0.001427,-0.007343,0.873129,79,30.863,1.846,101,16,29,15,0.00000,0.00096,0.03488,2.2017,0.68415,0.68323,0.19378,-1.5585,-1.20339,-1.20639,0.01820,6.2588,0.00000,-0.00308,0.03100,-0.2721,0.50433,0.50335,0.22090,0.0247,-1.19994,-1.19792,-0.05662,3.2242,0.00000,0.00371,-0.03876,-0.0495,0.59994,0.59905,0.12789,-0.4700,-1.21318,-1.21010,0.05055,1.2328,0.00000,-0.00250,-0.01938,-0.7669,0.75541,0.75041,0.16665,1.4101,-1.17030,-1.17647,0.06268,8.7718
8.7400,C,-0.01419,0.00468,-2.12328,0.01278,-0.00320,0.01172,-0.44891,-0.36392,9.52413,-0.487442,0.001416,-0.007336,0.873123,79,30.872,1.880,101,16,29,15,0.00000,0.00093,-0.05426,2.2017,0.68440,0.68365,0.08139,-1.6080,-1.20332,-1.20631,0.05459,6.2114,0.00000,-0.00305,0.05813,-0.3711,0.50466,0.50383,0.18990,0.0000,-1.20002,-1.19802,-0.06875,3.3191,0.00000,0.00374,0.00775,-0.0247,0.60023,0.59905,0.12789,-0.4700,-1.21319,-1.21014,0.00000,1.3276,0.00000,-0.00247,-0.02713,-0.9895,0.75561,0.75059,0.17827,1.4596,-1.17015,-1.17630,0.11525,8.6295
8.7420,C,-0.01419,0.00467,-2.12326,-0.00639,-0.00639,0.00533,-0.44891,-0.36392,9.52413,-0.487449,0.001421,-0.007334,0.873119,79,30.863,1.846,101,16,29,15,0.00000,0.00093,-0.00388,2.2512,0.68464,0.68389,0.10464,-1.7069,-1.20325,-1.20620,0.03235,6.2588,0.00000,-0.00308,0.00000,-0.2474,0.50498,0.50407,0.17827,0.0000,-1.20010,-1.19808,-0.06875,3.3191,0.00000,0.00371,-0.04651,-0.0247,0.60052,0.59950,0.15115,-0.4206,-1.21319,-1.21015,0.00000,1.4225,0.00000,-0.00250,-0.09689,-0.8906,0.75582,0.75086,0.08526,1.4843,-1.17001,-1.17622,0.06875,8.8192
8.7440,C,-0.01419,0.00469,-2.12325,-0.00107,0.01704,0.01385,-0.44891,-0.36392,9.52413,-0.487456,0.001411,-0.007337,0.873115,79,30.872,1.812,101,15,29,15,0.00000,0.00093,0.00388,2.1028,0.68489,0.68417,0.15502,-1.6327,-1.20318,-1.20620,0.03235,6.2588,0.00000,-0.00308,0.00000,-0.2474,0.50530,0.50441,0.17052,-0.2721,-1.20018,-1.19815,-0.05662,3.2716,0.00000,0.00371,-0.03876,-0.0495,0.60081,0.59978,0.14727,-0.4700,-1.21320,-1.21014,0.03033,1.4225,0.00000,-0.00244,0.00388,-0.9401,0.75602,0.75110,0.13564,1.3111,-1.16987,-1.17606,0.10110,8.7718
8.7460,C,-0.01419,0.00472,-2.12325,-0.00107,0.00639,-0.00107,-0.52313,-0.38786,9.72046,-0.487455,0.001396,-0.007347,0.873116,79,30.863,1.880,101,15,29,15,0.00000,0.00093,-0.01938,2.2512,0.68514,0.68441,0.13952,-1.6080,-1.20311,-1.20604,0.07684,6.2588,0.00000,-0.00305,0.02325,-0.3711,0.50562,0.50477,0.20928,-0.2721,-1.20026,-1.19822,-0.06470,3.2716,0.00000,0.00371,-0.05038,-0.1484,0.60110,0.60005,0.12789,-0.4700,-1.21320,-1.21015,0.00202,1.2328,0.00000,-0.00244,0.03100,-0.8411,0.75623,0.75132,0.15502,1.4843,-1.16972,-1.17594,0.06875,8.7718
8.7500,C,-0.01418,0.00476,-2.12323,-0.00533,0.00639,0.00852,-0.50039,-0.42018,9.69652,-0.487464,0.001377,-0.007349,0.873111,79,30.872,1.880,101,15,29,15,0.00000,0.00093,-0.01163,2.2512,0.68564,0.68486,0.09689,-1.6327,-1.20297,-1.20590,0.07077,6.2114,0.00000,-0.00308,-0.00388,-0.2721,0.50627,0.50538,0.21703,-0.0247,-1.20042,-1.19851,-0.09908,3.3191,0.00000,0.00371,-0.05813,-0.1484,0.60167,0.60065,0.13177,-0.5195,-1.21321,-1.21018,-0.01820,1.2328,0.00000,-0.00250,-0.11239,-0.9648,0.75681,0.75171,0.14339,1.5585,-1.16979,-1.17549,0.07279,8.6770
8.7520,C,-0.01414,0.00481,-2.12324,-0.00107,0.02237,-0.00852,-0.50039,-0.42018,9.69652,-0.487460,0.001348,-0.007346,0.873113,79,30.863,1.948,101,15,29,15,0.00000,0.00096,0.01550,2.1522,0.68589,0.68510,0.12402,-1.8059,-1.20290,-1.20582,0.07684,6.2114,0.00000,-0.00308,0.00000,-0.3711,0.50659,0.50565,0.22478,-0.1484,-1.20049,-1.19857,-0.03640,3.4139,0.00000,0.00371,-0.03876,-0.0247,0.60196,0.60096,0.16277,-0.5690,-1.21321,-1.21020,-0.00404,1.3276,0.00000,-0.00247,-0.03876,-0.8658,0.75758,0.75192,0.10464,1.3853,-1.17088,-1.17530,0.11121,8.6770
8.7540,C,-0.01412,0.00485,-2.12325,0.00426,0.01278,0.00213,-0.52433,-0.40821,9.62828,-0.487457,0.001326,-0.007347,0.873115,79,30.863,1.983,101,15,29,15,0.00000,0.00060,-0.35655,0.5442,0.68614,0.68562,0.15115,-1.3606,-1.20283,-1.20587,-0.06470,3.4613,0.00000,-0.00338,-0.33717,-2.0285,0.50691,0.50586,0.15502,-0.0495,-1.20057,-1.19851,0.10514,7.0648,0.00000,0.00423,0.43018,1.8801,0.60225,0.60144,0.16665,-0.6679,-1.21322,-1.21004,0.17592,5.5950,0.00000,-0.00211,0.32942,0.4700,0.75896,0.75231,0.32167,2.5480,-1.17330,-1.17526,-0.01820,6.4010
8.7560,C,-0.01411,0.00488,-2.12325,0.00639,0.03515,-0.00852,-0.52433,-0.40821,9.62828,-0.487454,0.001307,-0.007352,0.873117,79,30.863,1.812,101,15,29,15,0.00000,-0.00034,-0.43406,2.8696,0.68639,0.68610,0.23641,-1.5585,-1.20276,-1.20620,-0.23658,4.5993,0.00000,-0.00469,-0.64334,0.9401,0.50723,0.50692,0.45344,-0.2721,-1.20065,-1.19802,0.37609,5.5950,0.00000,0.00568,0.79448,-1.3606,0.60254,0.60144,0.16665,-0.6679,-1.21322,-1.20922,0.56010,3.3191,0.00000,-0.00111,0.53482,-1.2864,0.76106,0.75310,0.46894,0.8411,-1.17738,-1.17548,-0.16581,6.9700
8.7580,C,-0.01402,0.00495,-2.12325,0.02876,-0.00213,0.00107,-0.52433,-0.40821,9.62828,-0.487457,0.001254,-0.007327,0.873115,79,30.872,1.607,101,15,29,15,0.00000,-0.00040,0.03876,0.7669,0.68664,0.68635,0.11239,-1.3606,-1.20269,-1.20669,-0.24669,5.2631,0.00000,-0.00508,-0.10076,-0.2721,0.50756,0.50741,0.26354,-0.2474,-1.20073,-1.19734,0.38418,4.5044,0.00000,0.00641,0.27904,-0.3216,0.60282,0.60181,0.01550,-0.3216,-1.21322,-1.20751,0.52572,2.0863,0.00000,-0.00074,0.10851,-0.3463,0.76398,0.75401,0.47281,1.3853,-1.18337,-1.17573,-0.18603,6.4484
8.7600,C,-0.01398,0.00494,-2.12327,0.02983,-0.01704,-0.01917,-0.53391,-0.70988,9.14465,-0.487449,0.001252,-0.007309,0.873120,79,30.872,1.641,101,15,29,15,0.00000,-0.00058,-0.15502,0.9648,0.68688,0.68680,0.26354,-1.7812,-1.20262,-1.20728,-0.10312,4.9786,0.00000,-0.00508,-0.01938,-1.4101,0.50788,0.50774,0.20540,0.0000,-1.20080,-1.19679,0.27297,4.5993,0.00000,0.00653,0.06976,0.7421,0.60311,0.60202,0.09301,-0.2474,-1.21323,-1.20688,0.36598,2.0863,0.00000,-0.00068,0.01938,0.2226,0.76773,0.75459,0.34492,2.3007,-1.19138,-1.17605,-0.16176,6.6381
8.7620,C,-0.01391,0.00494,-2.12330,0.01278,0.01172,-0.00533,-0.53391,-0.70988,9.14465,-0.487435,0.001232,-0.007277,0.873128,79,30.872,1.675,101,16,30,14,0.00000,-0.00092,0.04651,1.1627,0.68713,0.68710,0.18990,-1.6822,-1.20255,-1.20737,0.01011,4.7889,0.00000,-0.00562,-0.16277,-0.4206,0.50820,0.50810,0.24803,0.0495,-1.20088,-1.19634,0.07481,5.1208,0.00000,0.00725,0.18603,-0.1484,0.60340,0.60223,0.13952,-0.1237,-1.21323,-1.20645,0.23860,2.4182,0.00000,-0.00059,0.05813,0.1732,0.77227,0.75540,0.58908,2.8449,-1.20144,-1.17707,-0.44889,2.8449
8.7640,C,-0.01388,0.00498,-2.12330,0.02557,0.03089,-0.00107,-0.53391,-0.70988,9.14465,-0.487435,0.001210,-0.007273,0.873128,79,30.872,1.641,101,16,30,14,0.00000,-0.00092,0.04651,1.1627,0.68738,0.68737,0.13952,-1.6080,-1.20248,-1.20739,-0.03842,4.5993,0.00000,-0.00562,-0.16277,-0.4206,0.50852,0.50834,0.19378,0.0000,-1.20096,-1.19634,0.07481,5.1208,0.00000,0.00725,0.18603,-0.1484,0.60368,0.60241,0.15115,-0.0247,-1.21323,-1.20620,0.17389,2.6078,0.00000,-0.00032,0.12014,-0.1732,0.77754,0.75664,0.80223,3.1665,-1.21351,-1.17707,-0.44889,2.8449
8.7660,C,-0.01371,0.00501,-2.12336,0.08735,-0.00213,-0.02876,-0.66679,-0.33160,9.46907,-0.487410,0.001153,-0.007208,0.873143,79,30.872,1.880,101,16,30,14,0.00000,-0.00116,-0.04651,1.4843,0.68763,0.68756,0.09689,-1.8059,-1.20241,-1.20734,0.00607,4.5044,0.00000,-0.00581,-0.09689,-0.7669,0.50884,0.50874,0.24416,-0.0742,-1.20103,-1.19628,-0.01213,5.2631,0.00000,0.00771,0.06201,-0.0247,0.60397,0.60256,0.05038,-0.1732,-1.21324,-1.20609,0.05055,2.7975,0.00000,-0.00017,0.02325,0.1732,0.78342,0.75904,0.98438,4.0076,-1.22746,-1.18055,-1.47203,-1.3276
8.7680,C,-0.01346,0.00494,-2.12342,0.12677,-0.06072,-0.03196,-0.66679,-0.33160,9.46907,-0.487382,0.001124,-0.007082,0.873160,79,30.854,2.461,101,16,32,12,0.00000,-0.00113,0.05426,1.1132,0.68788,0.68801,0.11627,-1.3853,-1.20234,-1.20723,0.02426,4.6467,0.00000,-0.00587,-0.01938,-0.6679,0.50916,0.50928,0.18215,0.0495,-1.20111,-1.19630,-0.01213,5.3105,0.00000,0.00777,0.04263,0.2721,0.60426,0.60308,0.21315,-0.1732,-1.21324,-1.20598,0.03640,3.0820,-0.00000,-0.00017,0.03488,0.1732,0.78978,0.76146,1.55409,3.1912,-1.24311,-1.18314,-1.96944,-5.4527
8.7700,C,-0.01340,0.00487,-2.12349,0.02131,-0.01917,-0.02344,-0.74579,0.04788,9.32063,-0.487353,0.001139,-0.007036,0.873176,79,30.845,2.564,101,16,32,12,0.00000,-0.00116,0.00775,1.0885,0.68812,0.68825,0.12014,-1.5833,-1.20227,-1.20720,0.01618,4.7889,0.00000,-0.00596,-0.12402,-0.7669,0.50948,0.50968,0.27129,-0.0495,-1.20118,-1.19633,-0.04853,5.3105,0.00000,0.00786,0.01163,0.2474,0.60454,0.60341,0.19378,-0.4453,-1.21324,-1.20601,0.00000,3.2242,0.00000,-0.00020,-0.06588,0.2474,0.79643,0.76406,1.65872,4.7498,-1.26023,-1.18764,-2.65895,0.4742
8.7720,C,-0.01345,0.00474,-2.12353,-0.07137,-0.09268,-0.02557,-0.74579,0.04788,9.32063,-0.487333,0.001210,-0.007028,0.873187,79,30.828,2.837,101,15,32,5,0.00000,-0.00113,-0.01938,0.9401,0.68837,0.68853,0.17827,-1.6327,-1.20219,-1.20717,0.02022,4.6941,0.00000,-0.00602,-0.03488,-0.7916,0.50981,0.50998,0.20153,-0.0742,-1.20126,-1.19631,-0.00607,5.0734,0.00000,0.00798,-0.05426,0.0742,0.60483,0.60371,0.12402,-0.5195,-1.21324,-1.20603,0.01213,3.2242,0.00000,-0.00020,-0.05813,0.2226,0.80320,0.76770,2.26718,3.7107,-1.27855,-1.19886,-3.61334,-6.7804
8.7740,C,-0.01364,0.00444,-2.12362,-0.07137,-0.18855,-0.05752,-0.50278,0.98641,7.16345,-0.487294,0.001386,-0.007035,0.873209,79,30.775,5.025,101,15,32,5,0.00000,-0.00110,-0.00775,0.7669,0.68862,0.68898,0.14727,-1.8059,-1.20212,-1.20715,0.01415,4.8363,0.00000,-0.00599,0.01550,-0.8906,0.51013,0.51022,0.19378,-0.2474,-1.20134,-1.19633,-0.02022,5.0734,0.00000,0.00801,0.01938,0.0495,0.60512,0.60386,0.05813,-0.5195,-1.21324,-1.20606,0.00809,3.1294,0.00000,-0.00029,-0.12402,0.5690,0.80990,0.77057,1.95714,1.1627,-1.29777,-1.20658,-4.71331,-9.2933
8.7760,C,-0.01399,0.00390,-2.12376,-0.25460,-0.25992,-0.09481,-0.50278,0.98641,7.16345,-0.487228,0.001708,-0.007059,0.873245,79,30.783,3.008,101,15,32,5,0.00000,-0.00098,0.14339,0.7669,0.68886,0.68922,0.12402,-1.8306,-1.20205,-1.20712,0.03033,4.7889,0.00000,-0.00599,0.00775,-0.9648,0.51045,0.51074,0.17440,-0.1732,-1.20141,-1.19631,0.01011,5.0734,0.00000,0.00807,0.02713,0.0742,0.60540,0.60450,0.24416,-0.7669,-1.21324,-1.20608,-0.02831,3.1294,0.00000,-0.00026,0.02713,0.3711,0.81630,0.77844,2.89114,2.0780,-1.31758,-1.21615,-6.40169,-10.3839
8.7780,C,-0.01460,0.00348,-2.12392,-0.31106,-0.20773,-0.08735,-0.50278,0.98641,7.16345,-0.487158,0.002036,-0.007222,0.873282,79,30.837,3.008,101,15,32,5,0.00000,-0.00086,0.15890,0.3711,0.68911,0.68952,0.18603,-1.9296,-1.20198,-1.20710,0.00000,4.7889,0.00000,-0.00590,0.02713,-1.2864,0.51077,0.51122,0.31004,-0.4453,-1.20149,-1.19633,-0.02022,5.0260,0.00000,0.00810,0.03100,0.0000,0.60569,0.60483,0.18603,-0.8906,-1.21324,-1.20606,0.00607,3.1294,0.00000,-0.00062,-0.22090,1.8306,0.82223,0.77844,2.89114,2.0780,-1.33767,-1.22593,-6.71510,1.1380
8.7800,C,-0.01487,0.00324,-2.12401,-0.29188,-0.24608,-0.10013,-1.63763,3.51229,4.70221,-0.487119,0.002204,-0.007281,0.873302,79,30.828,3.281,101,15,34,0,0.00000,-0.00079,0.09301,0.4206,0.68936,0.68977,0.10851,-1.8801,-1.20190,-1.20702,0.05662,4.5993,0.00000,-0.00581,0.13952,-1.3606,0.51109,0.51161,0.20540,-0.6432,-1.20156,-1.19633,-0.02022,4.8837,0.00000,0.00816,0.01163,-0.1484,0.60598,0.60523,0.17827,-1.0885,-1.21324,-1.20606,0.02629,3.1294,0.00000,-0.00084,-0.12014,1.6327,0.82747,0.78950,3.23994,2.7212,-1.35772,-1.23863,-7.02851,-1.8492
8.7820,C,-0.01575,0.00254,-2.12420,-0.53689,-0.38669,-0.11611,-1.63763,3.51229,4.70221,-0.487031,0.002723,-0.007495,0.873349,79,30.783,4.922,101,15,34,0,0.00000,-0.00061,0.17440,0.1484,0.68961,0.69013,0.20928,-2.1028,-1.20183,-1.20690,0.11121,4.5044,0.00000,-0.00572,0.12789,-1.6327,0.51141,0.51216,0.31004,-1.0390,-1.20163,-1.19633,-0.03842,4.9786,0.00000,0.00825,0.00775,-0.0495,0.60626,0.60565,0.24416,-1.3111,-1.21325,-1.20609,-0.01011,3.2242,0.00000,-0.00087,-0.06976,1.4596,0.83185,0.79576,3.19343,2.6223,-1.37744,-1.25146,-7.20645,-5.8795
8.7840,C,-0.01737,0.00142,-2.12450,-0.61466,-0.40054,-0.12464,-1.78488,3.19626,3.87741,-0.486897,0.003606,-0.007931,0.873416,79,30.766,4.409,101,16,34,0,0.00000,-0.00037,0.17827,-0.1484,0.68985,0.69043,0.14339,-2.2512,-1.20176,-1.20655,0.14154,3.9829,0.00000,-0.00559,0.06588,-1.7812,0.51173,0.51264,0.33717,-1.3853,-1.20171,-1.19639,-0.02831,4.8363,0.00000,0.00825,0.00000,-0.0247,0.60655,0.60616,0.26354,-1.8306,-1.21325,-1.20611,-0.01011,3.1294,0.00000,-0.00084,-0.08526,1.0390,0.83519,0.80167,3.40271,2.4986,-1.39651,-1.26680,-8.21746,-5.6424
8.7860,C,-0.01796,0.00101,-2.12460,-0.66366,-0.44528,-0.13209,-1.78488,3.19626,3.87741,-0.486849,0.003933,-0.008090,0.873440,79,30.757,5.332,101,16,37,0,0.00000,-0.00028,-0.02713,-0.0495,0.69010,0.69071,0.17827,-2.4491,-1.20168,-1.20636,0.12334,3.7932,0.00000,-0.00508,0.21315,-2.6717,0.51205,0.51301,0.28679,-1.4843,-1.20178,-1.19639,0.01213,4.7889,0.00000,0.00825,-0.03488,-0.0247,0.60683,0.60662,0.29454,-2.0038,-1.21325,-1.20612,0.01820,3.2716,0.00000,-0.00074,-0.03876,0.7916,0.83735,0.80742,3.51122,0.8411,-1.41469,-1.29732,-9.41045,-6.0217
8.7880,C,-0.01974,-0.00024,-2.12491,-0.63064,-0.47511,-0.13742,-1.78488,3.19626,3.87741,-0.486706,0.004908,-0.008564,0.873510,79,30.801,3.384,101,16,37,0,0.00000,-0.00028,0.00000,0.0742,0.69035,0.69131,0.22090,-2.5480,-1.20161,-1.20612,0.19816,3.6035,0.00000,-0.00481,0.18990,-3.0428,0.51237,0.51385,0.25578,-1.9791,-1.20186,-1.19644,-0.04853,4.6941,0.00000,0.00828,0.01938,0.0000,0.60712,0.60695,0.18603,-2.4491,-1.21324,-1.20619,-0.01618,3.2716,0.00000,-0.00065,-0.05038,0.4206,0.83819,0.81181,3.19731,1.4843,-1.43170,-1.31484,-10.72880,-3.2716
8.7900,C,-0.02088,-0.00104,-2.12513,-0.64022,-0.43569,-0.14061,-1.66756,0.69312,6.29316,-0.486602,0.005537,-0.008868,0.873561,79,30.828,2.769,101,16,37,0,0.00000,-0.00016,0.03876,-0.1484,0.69059,0.69164,0.21703,-2.7212,-1.20153,-1.20587,0.14761,3.2242,0.00000,-0.00450,0.19765,-3.4386,0.51269,0.51440,0.36430,-2.2512,-1.20193,-1.19646,-0.04044,4.6941,0.00000,0.00825,-0.05038,0.0247,0.60740,0.60807,0.33330,-3.0675,-1.21324,-1.20623,-0.05459,3.4139,0.00000,-0.00071,-0.12402,0.6927,0.83762,0.81741,3.04229,-1.8801,-1.44735,-1.33550,-10.72475,-1.1380
8.7920,C,-0.02196,-0.00177,-2.12538,-0.59016,-0.37710,-0.15446,-1.66756,0.69312,6.29316,-0.486487,0.006116,-0.009162,0.873618,79,30.872,0.547,101,18,44,0,0.00000,-0.00001,0.14339,-0.4206,0.69084,0.69198,0.19378,-2.8202,-1.20146,-1.20555,0.15367,2.7975,0.00000,-0.00423,0.20153,-3.5376,0.51301,0.51485,0.28291,-2.2264,-1.20200,-1.19647,-0.02831,4.6467,0.00000,0.00825,-0.03488,0.0495,0.60769,0.60853,0.22866,-3.1170,-1.21324,-1.20641,-0.05864,3.6510,0.00000,-0.00065,0.03876,0.8411,0.83557,0.82610,2.27493,-1.1874,-1.46143,-1.35618,-10.99166,1.0431
8.7940,C,-0.02281,-0.00242,-2.12564,-0.47404,-0.36219,-0.15020,-1.92374,-0.45011,9.91798,-0.486367,0.006604,-0.009375,0.873679,79,30.925,0.444,101,18,44,0,0.00000,0.00008,0.09301,-0.5690,0.69108,0.69222,0.13564,-2.7459,-1.20138,-1.20503,0.15569,2.6552,0.00000,-0.00402,0.13564,-3.8839,0.51333,0.51534,0.37593,-2.7212,-1.20207,-1.19652,-0.05864,4.6941,0.00000,0.00828,0.00000,0.0247,0.60797,0.60907,0.32167,-3.4634,-1.21324,-1.20647,-0.01618,3.8406,0.00000,-0.00090,-0.27904,1.6822,0.83200,0.82922,1.76336,-1.3606,-1.47382,-1.37087,-10.70453,11.6641
8.7960,C,-0.02364,-0.00320,-2.12592,-0.46019,-0.45806,-0.17683,-1.92374,-0.45011,9.91798,-0.486238,0.007145,-0.009552,0.873745,79,30.863,2.564,101,22,44,2,0.00000,0.00033,0.07363,-0.9401,0.69133,0.69246,0.06201,-2.7707,-1.20131,-1.20480,0.15165,2.4656,0.00000,-0.00384,0.20153,-3.6860,0.51365,0.51582,0.36817,-2.6717,-1.20215,-1.19661,-0.04246,4.6941,0.00000,0.00840,0.07751,-0.2721,0.60826,0.60940,0.20540,-3.1418,-1.21324,-1.20657,-0.02426,3.9829,0.00000,-0.00147,-0.34880,3.1912,0.82690,0.83228,1.74399,-3.9829,-1.48439,-1.40077,-8.29632,0.2845
8.7980,C,-0.02414,-0.00378,-2.12609,-0.52837,-0.61998,-0.20347,-1.92374,-0.45011,9.91798,-0.486158,0.007521,-0.009626,0.873786,79,30.819,3.897,101,22,52,2,0.00000,0.00033,0.07363,-0.9401,0.69157,0.69267,0.03488,-2.7707,-1.20123,-1.20461,0.12941,2.6078,0.00000,-0.00357,0.22090,-4.3292,0.51397,0.51643,0.43406,-3.2655,-1.20222,-1.19661,-0.04246,4.6941,0.00000,0.00840,0.07751,-0.2721,0.60854,0.60992,0.29066,-3.6365,-1.21324,-1.20666,-0.04651,3.9829,0.00000,-0.00186,-0.29454,3.5623,0.82032,0.83534,1.65485,-9.6727,-1.49311,-1.40077,-8.29632,0.2845
8.8000,C,-0.02660,-0.00518,-2.12657,-0.87884,-0.30360,-0.17896,-2.11288,3.84389,4.16591,-0.485931,0.008728,-0.010366,0.873892,79,30.792,3.863,101,22,52,2,0.00000,0.00060,0.20928,-1.3606,0.69182,0.69310,0.08914,-3.1912,-1.20116,-1.20443,0.07886,2.5130,0.00000,-0.00299,0.32554,-5.4177,0.51429,0.51712,0.32942,-3.8592,-1.20229,-1.19683,-0.06875,4.8837,0.00000,0.00831,-0.06976,0.0247,0.60883,0.61062,0.26741,-4.4282,-1.21324,-1.20682,-0.07279,4.2199,0.00000,-0.00199,-0.01550,2.5233,0.81233,0.83718,0.49994,-9.1037,-1.49998,-1.41600,-9.13950,1.6121
8.8020,C,-0.02762,-0.00527,-2.12677,-0.48150,0.01278,-0.10759,-2.11288,3.84389,4.16591,-0.485835,0.009015,-0.010791,0.873937,79,30.775,5.230,101,25,52,7,0.00000,0.00078,0.00388,-1.1874,0.69207,0.69346,0.17440,-3.1665,-1.20108,-1.20429,0.09301,2.5130,0.00000,-0.00241,0.08526,-5.5166,0.51461,0.51770,0.37205,-3.9086,-1.20236,-1.19696,-0.09503,5.0734,0.00000,0.00831,-0.01938,0.0000,0.60911,0.61119,0.24803,-4.6013,-1.21324,-1.20693,-0.04853,4.2674,0.00000,-0.00183,0.12014,1.7317,0.80304,0.83746,0.06588,-11.6023,-1.50507,-1.44839,-7.72207,6.4484
8.8040,C,-0.02763,-0.00513,-2.12684,-0.07670,0.09800,-0.07137,-2.11288,3.84389,4.16591,-0.485806,0.008952,-0.010827,0.873954,79,30.748,5.093,101,25,58,7,0.00000,0.00069,-0.05038,-0.6679,0.69231,0.69364,0.07751,-3.2407,-1.20101,-1.20415,0.10919,2.4656,0.00000,-0.00229,0.08139,-5.0961,0.51493,0.51797,0.18990,-3.6860,-1.20244,-1.19707,-0.08088,5.0734,0.00000,0.00834,-0.01163,-0.1484,0.60940,0.61140,0.02325,-3.0181,-1.21323,-1.20704,-0.03437,4.3148,0.00000,-0.00105,0.20540,0.0742,0.79262,0.83655,-0.73635,-13.3587,-1.50852,-1.45995,-6.78790,5.4527
